ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code,description
c494f63f-e43e-4eb8-a67c-bfb29d04fb40,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Consumer Electronics,,,,,,,,4,25201010,"Manufacturers of consumer electronics products including TVs, home audio equipment, game consoles, digital cameras, and related products. Excludes personal home computer manufacturers classified in the Technology Hardware, Storage & Peripherals Sub-Industry, and electric household appliances classified in the Household Appliances Sub-Industry."
4009ab83-4c5c-4ad8-b3f8-6f54a2aea668,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Home Furnishings,,,,,,,,4,25201020,"Manufacturers of soft home furnishings or furniture, including upholstery, carpets and wall-coverings."
26f300db-490a-4701-ae55-85947c8da4ff,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Homebuilding,,,,,,,,4,25201030,Residential construction companies. Includes manufacturers of prefabricated houses and semi-fixed manufactured homes.
cd7bf23e-eacf-4bba-8470-2f9c67ff3b4e,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Household Appliances,,,,,,,,4,25201040,"Manufacturers of electric household appliances and related products.  Includes manufacturers of power and hand tools, including garden improvement tools.  Excludes TVs and other audio and video products classified in the Consumer Electronics Sub-Industry and personal computers classified in the Technology Hardware, Storage & Peripherals Sub-Industry."
a6acfa79-6c30-438b-ae73-16e06a42be7e,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Housewares & Specialties,,,,,,,,4,25201050,"Manufacturers of durable household products, including cutlery, cookware, glassware, crystal, silverware, utensils, kitchenware and consumer specialties not classified elsewhere."
c1888ae4-cc1c-4f98-ad8a-1ef05722647e,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Leisure Products,,,,,,,,3,252020,
5c9b6517-9119-4244-b269-cd2def3644ab,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Leisure Products,,,,,,,,4,25202010,"Manufacturers of leisure products and equipment including sports equipment, bicycles and toys."
32cc4535-9850-4529-bf16-c611fba8b49c,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,"Textiles, Apparel & Luxury Goods",,,,,,,,3,252030,
5dc63e25-5ca8-404e-9033-5f8a4d7e6886,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,"Apparel, Accessories & Luxury Goods",,,,,,,,4,25203010,"Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
9185aa48-4d73-4455-b038-d74716ec0503,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Footwear,,,,,,,,4,25203020,Manufacturers of footwear. Includes sport and leather shoes.
a9baf956-9a4b-44ca-b08f-8e179f3cae0b,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Textiles,,,,,,,,4,25203030,"Manufacturers of textile and related products not classified in the Apparel, Accessories & Luxury Goods, Footwear or Home Furnishings Sub-Industries."
90100b56-6a09-4ad8-92eb-91e3205f34c0,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Consumer Services,,,,,,,,2,2530,
cc4fa292-d4a8-4d88-bc69-14ecc2a82eac,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,"Hotels, Restaurants & Leisure",,,,,,,,3,253010,
3e5a06a3-fca8-41ea-897e-1ab79affcaa9,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Casinos & Gaming,,,,,,,,4,25301010,Owners and operators of casinos and gaming facilities. Includes companies providing lottery and betting services.
7eff1228-e130-44b7-a9a6-23eab0bff389,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,"Hotels, Resorts & Cruise Lines",,,,,,,,4,25301020,"Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
7fb92305-f165-4b80-b4f1-c1d09af1ed08,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Leisure Facilities,,,,,,,,4,25301030,"Owners and operators of leisure facilities, including sport and fitness centers, stadiums, golf courses and amusement parks not classified in the Movies & Entertainment Sub-Industry."
48097a25-6d99-44dd-aeab-8b9a54e35745,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Restaurants,,,,,,,,4,25301040,"Owners and operators of restaurants, bars, pubs, fast-food or take-out facilities. Includes companies that provide food catering services."
4e538858-b7f5-4de3-a99f-552d0357bb35,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Diversified Consumer Services,,,,,,,,3,253020,
5d3ebae9-9da8-4d49-aed7-b4eed52b0826,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Education Services,,,,,,,,4,25302010,"Companies providing educational services, either on-line or through conventional teaching methods. Includes, private universities, correspondence teaching, providers of educational seminars, educational materials and technical education. Excludes companies providing employee education programs classified in the Human Resources & Employment Services Sub-Industry"
4b3d1074-1247-4136-a608-df2a10aab3d4,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Specialized Consumer Services,,,,,,,,4,25302020,"Companies providing consumer services not classified elsewhere.  Includes residential services, home security, legal services, personal services, renovation & interior design services, consumer auctions and wedding & funeral services."
22ea0bfc-6edc-4bbf-9799-464db6574273,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Retailing,,,,,,,,2,2550,
0bd9473f-e82b-4a23-a074-8f629db14e16,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Distributors,,,,,,,,3,255010,
72c0d251-78ed-47b6-b1e0-68c87ce25c66,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Distributors,,,,,,,,4,25501010,Distributors and wholesalers of general merchandise not classified elsewhere. Includes vehicle distributors.
ccd577e5-8afa-4003-9c61-863bc9d85e37,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Internet & Direct Marketing Retail,,,,,,,,3,255020,
a6694e55-9663-4988-9402-2b53331ab66e,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Internet & Direct Marketing Retail,,,,,,,,4,25502020,"Companies  providing  retail  services  primarily  on  the Internet, through mail order, and TV home shopping retailers. Also includes companies providing online marketplaces for consumer products and services."
f54a7c73-241e-4b9a-b6c3-e693df03aa63,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Multiline Retail,,,,,,,,3,255030,
10705ea3-5403-4e9c-af7e-8017375b7543,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Department Stores,,,,,,,,4,25503010,Owners and operators of department stores.
e268ff1a-1f6d-46a9-bb43-547b6597abd5,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,General Merchandise Stores,,,,,,,,4,25503020,Owners and operators of stores offering diversified general merchandise. Excludes hypermarkets and large-scale super centers classified in the Hypermarkets & Super Centers Sub-Industry.
17f582fa-c02e-4fe9-b435-4983c23d4db2,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Specialty Retail,,,,,,,,3,255040,
80dc3b8c-8fa1-48f1-b158-d6553ffeda59,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Apparel Retail,,,,,,,,4,25504010,Retailers specialized mainly in apparel and accessories.
dc924891-ae28-4a87-b035-9e2bd206ddf7,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Computer & Electronics Retail,,,,,,,,4,25504020,"Owners and operators of consumer electronics, computers, video and related products retail stores."
1b6589c5-1aa9-44ff-a632-1bed8496116e,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Home Improvement Retail,,,,,,,,4,25504030,Owners and operators of home and garden improvement retail stores. Includes stores offering building materials and supplies.
dae877a0-219d-47e9-84e7-eb2968811fb1,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Specialty Stores,,,,,,,,4,25504040,"Owners and operators of specialty retail stores not classified elsewhere. Includes jewelry stores, toy stores, office supply stores, health & vision care stores, and book & entertainment stores."
46e66279-7805-46fe-8ac6-2dcb593ff122,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Automotive Retail,,,,,,,,4,25504050,"Owners and operators of stores specializing in automotive retail.  Includes auto dealers, gas stations, and retailers of auto accessories, motorcycles & parts, automotive glass, and automotive equipment & parts."
14975e88-505b-428d-82c0-3eb9b7a14768,Attribute,2d379dc0-7bff-4e8d-afff-68a098618753,Homefurnishing Retail,,,,,,,,4,25504060,"Owners and operators of furniture and home furnishings retail stores.  Includes residential furniture, homefurnishings, housewares, and interior design.  Excludes home and garden improvement stores, classified in the Home Improvement Retail Sub-Industry."
2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Consumer Staples,,,,,,,,1,30,
6512d8fb-0cc4-4336-a7d0-4189ffe5c07b,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Food & Staples Retailing,,,,,,,,2,3010,
4e7fc15b-711e-4c00-ad6e-b0bad740e7bc,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Food & Staples Retailing,,,,,,,,3,301010,
fcdd59f0-9278-4d72-8bb4-332af4f6a05b,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Drug Retail,,,,,,,,4,30101010,Owners and operators of primarily drug retail stores and pharmacies.
ccb96b2b-8cbd-4b5f-8f9f-6088a4a639b5,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Food Distributors,,,,,,,,4,30101020,Distributors of food products to other companies and not directly to the consumer.
3e4d2a2b-9522-4042-9e96-27fb1dc20b02,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Food Retail,,,,,,,,4,30101030,Owners and operators of primarily food retail stores.
a2acbf11-be97-4d3f-8c40-a338785e2c61,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Hypermarkets & Super Centers,,,,,,,,4,30101040,"Owners and operators of hypermarkets and super centers selling food and a wide-range of consumer staple products.  Excludes Food and Drug Retailers classified in the Food Retail and Drug Retail Sub-Industries, respectively."
68bb6b13-6728-463a-9234-6a52275b468b,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,"Food, Beverage & Tobacco",,,,,,,,2,3020,
46dc1078-939b-45c2-95f6-3bf43eb855de,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Beverages,,,,,,,,3,302010,
960c3a7b-829f-4591-9234-2d63449a12c9,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Brewers,,,,,,,,4,30201010,Producers of beer and malt liquors. Includes breweries not classified in the Restaurants Sub-Industry.
039cf827-42a8-41b3-8b54-803479996627,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Distillers & Vintners,,,,,,,,4,30201020,"Distillers, vintners and producers of alcoholic beverages not classified in the Brewers Sub-Industry."
8564f60a-ba59-434b-859d-5c2c129ab20d,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Soft Drinks,,,,,,,,4,30201030,Producers of non-alcoholic beverages including mineral waters. Excludes producers of milk classified in the Packaged Foods Sub-Industry.
21247907-61fc-41ca-ad82-081457f1f5e2,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Food Products,,,,,,,,3,302020,
cb74e17c-a504-408f-8520-28b6da3e215b,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Agricultural Products,,,,,,,,4,30202010,"Producers of agricultural products. Includes crop growers, owners of plantations and companies that produce and process foods but do not package and market them. Excludes companies classified in the Forest Products Sub-Industry and those that package and market the food products classified in the Packaged Foods Sub-Industry."
2847e4b5-fbe8-447e-a507-f7a6ad3e700f,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Packaged Foods & Meats,,,,,,,,4,30202030,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods."
3490112a-9ee4-4900-a6ce-99e9d9f817aa,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Tobacco,,,,,,,,3,302030,
bb41aa5f-7798-4d24-aa10-2648612e8af6,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Tobacco,,,,,,,,4,30203010,Manufacturers of cigarettes and other tobacco products.
a0e5bab5-fe67-49a8-8503-979404a0e320,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Household & Personal Products,,,,,,,,2,3030,
72a34ec7-5a1a-41b2-ab0c-8a0e062037d8,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Household Products,,,,,,,,3,303010,
4d03e8a3-7bfd-49fd-818f-0106032e62a7,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Household Products,,,,,,,,4,30301010,"Producers of non-durable household products, including detergents, soaps, diapers and other tissue and household paper products not classified in the Paper Products Sub-Industry."
7db05aff-0b1f-4443-a583-aa47e3da9ad3,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Personal Products,,,,,,,,3,303020,
e0f73d2d-db88-4cb2-abae-f139c34edc9f,Attribute,2b8ef04f-936c-4a64-8409-0a86e0a4ce0d,Personal Products,,,,,,,,4,30302010,"Manufacturers of personal and beauty care products, including cosmetics and perfumes."
b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Health Care,,,,,,,,1,35,
50922934-52c2-47ca-940a-d30fd02cc6f3,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Equipment & Services,,,,,,,,2,3510,
f0ef6f3d-455c-4416-8cca-7616147edad2,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Equipment & Supplies,,,,,,,,3,351010,
f3e73a14-acd0-47e1-ac42-c30a5131884b,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Equipment,,,,,,,,4,35101010,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
5b57620f-cf49-4357-a460-ad59e222331c,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Supplies,,,,,,,,4,35101020,"Manufacturers of health care supplies and medical products not classified elsewhere. Includes eye care products, hospital supplies, and safety needle & syringe devices."
588cb7c3-1a0b-4d93-8550-831e52f10064,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Providers & Services,,,,,,,,3,351020,
cec116e2-8cd8-4362-b54c-529371714b33,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Distributors,,,,,,,,4,35102010,Distributors and wholesalers of health care products not classified elsewhere.
f0894661-620c-4fd6-9dff-6aee280e279a,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care  Services,,,,,,,,4,35102015,"Providers of patient health care services not classified elsewhere. Includes dialysis centers, lab testing services, and pharmacy management services. Also includes companies providing business support services to health care providers, such as clerical support services, collection agency services, staffing services and outsourced sales & marketing services"
95a05a29-3860-4dc3-9fea-fe957600d99d,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Facilities,,,,,,,,4,35102020,"Owners and operators of health care facilities, including hospitals, nursing homes, rehabilitation centers and animal hospitals."
6eecab65-c81e-48d1-8404-c5e56cb6b99e,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Managed Health Care,,,,,,,,4,35102030,Owners and operators of Health Maintenance Organizations (HMOs) and other managed plans.
c00671d0-0398-4f0e-ae0b-f98266d4736e,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Technology,,,,,,,,3,351030,
2d0a562f-0f39-4e61-a817-bb65ddb9697b,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Health Care Technology,,,,,,,,4,35103010,"Companies providing information technology services primarily to health care providers.  Includes companies providing application, systems and/or data processing software, internet-based tools, and IT consulting services to doctors, hospitals or businesses operating primarily in the Health Care Sector"
75486b46-a128-4a21-a064-bb93d3594823,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,"Pharmaceuticals, Biotechnology & Life Sciences",,,,,,,,2,3520,
769377b5-4017-4908-9a57-3d2330cfea69,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Biotechnology,,,,,,,,3,352010,
6a299549-5978-4b00-b415-331bedaf5cf0,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Biotechnology,,,,,,,,4,35201010,"Companies primarily engaged in the research, development, manufacturing and/or marketing of products based on genetic analysis and genetic engineering.  Includes companies specializing in protein-based therapeutics to treat human diseases. Excludes companies manufacturing products using biotechnology but without a health care application."
729474eb-7f50-4660-92ff-f9b95e3f2049,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Pharmaceuticals,,,,,,,,3,352020,
9d18e6a5-91f2-492c-99fd-b29ae12f842c,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Pharmaceuticals,,,,,,,,4,35202010,"Companies engaged in the research, development or production of pharmaceuticals. Includes veterinary drugs."
c5fc7004-6976-4ec5-bb8e-52d4fce32429,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Life Sciences Tools & Services,,,,,,,,3,352030,
da885c59-5f52-4b48-8580-baba51d8eeb8,Attribute,b716f570-2a5f-4ec8-963d-f6c1fdbe590a,Life Sciences Tools & Services,,,,,,,,4,35203010,"Companies enabling the drug discovery, development and production continuum by providing analytical tools, instruments, consumables & supplies, clinical trial services and contract research services.  Includes firms primarily servicing the pharmaceutical and biotechnology industries."
e95e3682-0d5c-44b2-bae7-9009308398c1,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Financials,,,,,,,,1,40,
53391e95-6449-4d29-8186-c977af8ac69d,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Banks,,,,,,,,2,4010,
254e730f-2b6a-4778-82c6-a472f8047101,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Banks,,,,,,,,3,401010,
21fa4a50-de30-4f04-9d3f-cdf8a477d5f7,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Diversified Banks,,,,,,,,4,40101010,"Large, geographically diverse banks with a national footprint whose revenues are derived primarily from conventional banking operations, have significant business activity in retail banking and small and medium corporate lending, and provide a diverse range of financial services.  Excludes banks classified in the Regional Banks and Thrifts & Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
233ee4b8-d448-4b4b-b099-8aee9155763e,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Regional Banks,,,,,,,,4,40101015,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
418ba759-ef07-4bce-a79d-effc9bbe0bea,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Thrifts & Mortgage Finance,,,,,,,,3,401020,
cb84dccc-a592-45b8-96f5-7d799742b1d9,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Thrifts & Mortgage Finance,,,,,,,,4,40102010,"Financial institutions providing mortgage and mortgage related services.  These include financial institutions whose assets are primarily mortgage related, savings & loans, mortgage lending institutions, building societies and companies providing insurance to mortgage banks."
4e4c7ede-b8c7-48fe-815f-5b5221e883d5,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Diversified Financials,,,,,,,,2,4020,
fea1ba4b-156f-418e-ad46-e4845d13c2eb,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Diversified Financial Services,,,,,,,,3,402010,
a8120887-5622-464c-a737-fa2227c7e0b0,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Other Diversified Financial Services,,,,,,,,4,40201020,"Providers of a diverse range of financial services and/or with some interest in a wide range of financial services including banking, insurance and capital markets, but with no dominant business line. Excludes companies classified in the Regional Banks and Diversified Banks Sub-Industries."
1942dccb-e816-477c-a305-9a931aa6f835,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Multi-Sector Holdings,,,,,,,,4,40201030,"A company with significantly diversified holdings across three or more sectors, none of which contributes a majority of profit and/or sales. Stakes held are predominantly of a non-controlling nature.  Includes diversified financial companies where stakes held are of a controlling nature. Excludes other diversified companies classified in the Industrials Conglomerates Sub-Industry."
53030143-8779-4b3e-afa4-005b54830323,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Specialized Finance,,,,,,,,4,40201040,"Providers  of  specialized  financial  services  not  classified  elsewhere. Companies  in  this  sub-industry  derive  a  majority  of  revenue  from  one  specialized  line  of  business. 
Includes,  but  not  limited  to,  commercial  financing  companies,  central  banks,  leasing  institutions, factoring services, and specialty boutiques. Excludes companies classified in the Financial Exchanges & Data sub-industry."
5ed39a86-b20c-44e2-8563-2350a481dc64,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Consumer Finance,,,,,,,,3,402020,
95d2775a-462b-4ace-8ba1-4e9b438fa9f6,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Consumer Finance,,,,,,,,4,40202010,"Providers of consumer finance services, including personal credit, credit cards, lease financing, travel-related money services and pawn shops.  Excludes mortgage lenders classified in the Thrifts & Mortgage Finance Sub-Industry."
82231204-8fb4-4697-b10a-f87c0b0aa715,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Capital Markets,,,,,,,,3,402030,
8addd053-daa8-46a1-80be-18d718ec4404,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Asset Management & Custody Banks,,,,,,,,4,40203010,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts.  Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
453d5615-33ad-4099-851a-186e25b4517e,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Investment Banking & Brokerage,,,,,,,,4,40203020,"Financial institutions primarily engaged in investment banking & brokerage services, including equity and debt underwriting, mergers and acquisitions, securities lending and advisory services. Excludes banks and other financial institutions primarily involved in commercial lending, asset management and specialized financial activities."
48a289a6-2d99-4d66-b9f7-f031ebe26fc4,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Diversified Capital Markets,,,,,,,,4,40203030,"Financial institutions primarily engaged in diversified capital markets activities, including a significant presence in at least two of the following area: large/major corporate lending, investment banking, brokerage and asset management. Excludes less diversified companies classified in the Asset Management & Custody Banks or Investment Banking & Brokerage sub-industries.  Also excludes companies classified in the Banks or Insurance industry groups or the Consumer Finance Sub-Industry."
9de38b09-5968-4bde-ba9d-5b2f6cad14d1,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Financial Exchanges & Data,,,,,,,,4,40203040,"Financial  exchanges  for  securities,  commodities,  derivatives and other financial instruments, and providers of financial decision support tools and products  including ratings agencies"
eb449b98-0b2d-4857-a71a-2d716d83980d,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,"Mortgage Real Estate Investment 
Trusts (REITs)",,,,,,,,3,402040,
05aa6aee-7097-42b9-913c-65c7a56321a6,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Mortgage REITs,,,,,,,,4,40204010,"Companies or Trusts that service, originate, purchase and/or securitize residential and/or commercial mortgage loans.  Includes trusts that invest in mortgage-backed securities and other mortgage related assets."
fe3c7cb3-7372-4a6e-a707-57d356cfdfd4,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Insurance,,,,,,,,2,4030,
fbecd47a-69b7-4e18-abe6-c2d8df629419,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Insurance,,,,,,,,3,403010,
8f61941a-550b-4463-a614-83cff257f984,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Insurance Brokers,,,,,,,,4,40301010,Insurance and reinsurance brokerage firms.
d96725c8-7ac3-452b-9c5a-d3447bcc825b,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Life & Health Insurance,,,,,,,,4,40301020,"Companies providing primarily life, disability, indemnity or supplemental health insurance. Excludes managed care companies classified in the Managed Health Care Sub-Industry."
b2e0693b-f542-4c44-a49c-680c77b45e65,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Multi-line Insurance,,,,,,,,4,40301030,"Insurance companies with diversified interests in life, health and property and casualty insurance."
725a5176-37af-4cfa-abf6-f943fbcdf554,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Property & Casualty Insurance,,,,,,,,4,40301040,Companies providing primarily property and casualty insurance.
8df238cd-b21d-4091-8e99-c37dc712547e,Attribute,e95e3682-0d5c-44b2-bae7-9009308398c1,Reinsurance,,,,,,,,4,40301050,Companies providing primarily reinsurance.
35da0d6a-d594-4d63-b6d3-d58bff8b646f,Object,101fe70e-01d4-4ce0-998a-a2bc9c3660ea,Information Technology,,,,,,,,1,45,
899f626f-efe9-4f5a-bb51-bc32de29469d,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Software & Services,,,,,,,,2,4510,
f3278e02-5dea-4e1d-9fe3-56617f4b3a13,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,IT Services,,,,,,,,3,451020,
cbd2e7e7-318e-4f14-9b5a-097907473a34,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,IT Consulting & Other Services,,,,,,,,4,45102010,Providers of information technology and systems integration services not classified in the Data Processing & Outsourced Services Sub-Industry.  Includes information technology consulting and information management services.
9f533aef-e33d-4fee-b4d5-fcf55dc2e7a4,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Data Processing & Outsourced Services,,,,,,,,4,45102020,Providers of commercial electronic data processing and/or business process outsourcing services.  Includes companies that provide services for back-office automation.
dd0376f8-7a20-448f-8def-ed35efe33af4,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Internet Services & Infrastructure,,,,,,,,4,45102030,Companies providing services and infrastructure for the internet industry including data centers and cloud networking and storage infrastructure. Also includes companies providing web hosting services. Excludes companies classified in the Software Industry.
c6b85b08-d77f-4bde-9c55-2c88f07aca34,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Software,,,,,,,,3,451030,
9c7bf730-3b4a-4e93-8082-c7b8270272c8,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Application Software,,,,,,,,4,45103010,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
13ea1814-2c20-423f-b627-eaf2dc390e54,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Systems Software,,,,,,,,4,45103020,Companies engaged in developing and producing systems and database management software.
5fb48dd7-19b7-4df0-907f-9cefd3624644,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Technology Hardware & Equipment,,,,,,,,2,4520,
3e007bb5-e491-4fea-abf3-a5762ed2ca37,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Communications Equipment,,,,,,,,3,452010,
7f8cf72f-e162-4a70-9b8d-2cd5399c1f25,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,Communications Equipment,,,,,,,,4,45201020,"Manufacturers of communication equipment and products, including LANs, WANs, routers, telephones, switchboards and exchanges. Excludes cellular phone manufacturers classified in the Technology Hardware, Storage & Peripherals Sub-Industry."
d7d7cb93-40bc-4d8f-92f1-c74af96914c9,Attribute,35da0d6a-d594-4d63-b6d3-d58bff8b646f,"Technology Hardware, Storage & Peripherals",,,,,,,,3,452020,
