ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code Group,Mapping ID,Code
b3fdc15d-f273-4116-9ad3-4c3e2b6bb06c,Layer,,UK SIC Codes (2007),,,,,,,,0,UK SIC,,
f3917c88-5e50-40ac-93f4-eca4a1de33ea,Object,b3fdc15d-f273-4116-9ad3-4c3e2b6bb06c,"AGRICULTURE, FORESTRY AND FISHING",,,,,,,,1,UK SIC,A,
365a76ac-e177-472b-b497-adc7a093ff3f,Group,f3917c88-5e50-40ac-93f4-eca4a1de33ea,"Crop and animal production, hunting and related service activities",,,,,,,,2,UK SIC,1,01
56f12dbb-19bc-4596-a3e0-638eda058dcd,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Growing of non-perennial crops,,,,,,,,3,UK SIC,1.1,011
e8bd2311-3b6f-48a5-ab0b-82297fc2cd82,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,"Growing of cereals (except rice), leguminous crops and oil seeds",,,,,,,,4,UK SIC,111,0111
89b3dca7-4577-4742-9877-547ef384525b,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,Growing of rice,,,,,,,,4,UK SIC,112,0112
0fec2807-7dee-4e4f-9b56-facf4f5f1a24,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,"Growing of vegetables and melons, roots and tubers",,,,,,,,4,UK SIC,113,0113
fe7a0072-a97e-41c9-93fd-d6acd1b111e7,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,Growing of sugar cane,,,,,,,,4,UK SIC,114,0114
4bbd9dfb-e63f-491c-ba11-5c856e1dd511,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,Growing of tobacco,,,,,,,,4,UK SIC,115,0115
1f691fd3-5fb1-4450-a679-afa93b73a18b,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,Growing of fibre crops,,,,,,,,4,UK SIC,116,0116
1befbe0c-2abc-4891-9258-ea1b0b79f774,Attribute,56f12dbb-19bc-4596-a3e0-638eda058dcd,Growing of other non-perennial crops,,,,,,,,4,UK SIC,119,0119
6cd97238-1d23-430a-b70e-75380f1537a0,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Growing of perennial crops,,,,,,,,3,UK SIC,1.2,012
30cf192a-8d55-4ecc-9005-db718768b8ac,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of grapes,,,,,,,,4,UK SIC,121,0121
8bb7b017-2a66-421b-a893-535e7604f910,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of tropical and subtropical fruits,,,,,,,,4,UK SIC,122,0122
605b0466-6807-4ac8-b4d6-cdf1f3c7b888,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of citrus fruits,,,,,,,,4,UK SIC,123,0123
a533d5f9-14e2-40de-94a6-52fde3cb70ad,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of pome fruits and stone fruits,,,,,,,,4,UK SIC,124,0124
650e89f3-150d-437c-a3ca-8886ea3ff507,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of other tree and bush fruits and nuts,,,,,,,,4,UK SIC,125,0125
294a185c-f890-4c2c-991e-2ab449b26024,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of oleaginous fruits,,,,,,,,4,UK SIC,126,0126
af166ab5-0887-450e-8654-eb88ee9d576a,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of beverage crops,,,,,,,,4,UK SIC,127,0127
3451e08a-5e0b-4dca-bd49-59dc42637dd7,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,"Growing of spices, aromatic, drug and pharmaceutical crops",,,,,,,,4,UK SIC,128,0128
8c9353d6-a904-4ee0-aefd-64c36ae209ec,Attribute,6cd97238-1d23-430a-b70e-75380f1537a0,Growing of other perennial crops,,,,,,,,4,UK SIC,129,0129
88017108-dbb1-4067-87b6-6d35c64cddf8,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Plant propagation,,,,,,,,3,UK SIC,1.3,013
e0c2d8ff-e4b1-45cf-b10e-0c7775d50487,Attribute,88017108-dbb1-4067-87b6-6d35c64cddf8,Plant propagation,,,,,,,,4,UK SIC,130,0130
cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Animal production,,,,,,,,3,UK SIC,1.4,014
cb8dd27c-029f-4b8b-b338-4dd20d00dffa,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of dairy cattle,,,,,,,,4,UK SIC,141,0141
34aa7a7a-fb18-401b-a8d1-8000f2f5ac3d,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of other cattle and buffaloes,,,,,,,,4,UK SIC,142,0142
f6fb7298-5320-42dc-8f98-11e4eebdfd6f,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of horses and other equines,,,,,,,,4,UK SIC,143,0143
4d11d44b-711d-4c12-a22f-7a77abcba723,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of camels and camelids,,,,,,,,4,UK SIC,144,0144
e0d7d1e8-1e0d-487f-86e2-be5ba50737e8,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of sheep and goats,,,,,,,,4,UK SIC,145,0145
3742d339-d59d-48d0-949d-a93f58dcef1d,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of swine/pigs,,,,,,,,4,UK SIC,146,0146
c3ea88d7-398f-4e0d-9137-c69b1f24952c,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of poultry,,,,,,,,4,UK SIC,147,0147
740a3e33-65ed-4d1f-b6ef-cb4f5108de13,Attribute,cd35f7fb-42b1-41a4-a61e-4e8c8db0323d,Raising of other animals,,,,,,,,4,UK SIC,149,0149
94a9886c-7e60-4328-8492-274fb82299d4,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Mixed farming,,,,,,,,3,UK SIC,1.5,015
e2c96ada-1477-4676-a49b-1e255521fe2c,Attribute,94a9886c-7e60-4328-8492-274fb82299d4,Mixed farming,,,,,,,,4,UK SIC,150,0150
20f8bae1-b298-4f53-8363-18abc45936d6,Group,365a76ac-e177-472b-b497-adc7a093ff3f,Support activities to agriculture and post-harvest crop activities,,,,,,,,3,UK SIC,1.6,016
88c6dfe3-60c1-4446-b995-208f73f7b8da,Attribute,20f8bae1-b298-4f53-8363-18abc45936d6,Support activities for crop production,,,,,,,,4,UK SIC,161,0161
43ed108f-ddfe-49d4-9cf1-91fcf207dd1c,Group,20f8bae1-b298-4f53-8363-18abc45936d6,Support activities for animal production,,,,,,,,4,UK SIC,162,0162
fbb8e4bb-4b0f-47a2-902f-cdf172544692,Attribute,43ed108f-ddfe-49d4-9cf1-91fcf207dd1c,Farm animal boarding and care,,,,,,,,5,UK SIC,1621,01621
78b0ade7-efd8-40b3-bd1b-a642b3cdd334,Attribute,43ed108f-ddfe-49d4-9cf1-91fcf207dd1c,Support activities for animal production (other than farm animal boarding and care) n.e.c.,,,,,,,,5,UK SIC,1629,01629
8ea912fe-49cc-4c63-b7d5-760441263eb4,Attribute,20f8bae1-b298-4f53-8363-18abc45936d6,Post-harvest crop activities,,,,,,,,4,UK SIC,163,0163
818dd45f-287e-4152-801c-bc974dda1cf9,Attribute,20f8bae1-b298-4f53-8363-18abc45936d6,Seed processing for propagation,,,,,,,,4,UK SIC,164,0164
dafb779c-7b79-41ef-94cf-6c1321988507,Group,365a76ac-e177-472b-b497-adc7a093ff3f,"Hunting, trapping and related service activities",,,,,,,,3,UK SIC,1.7,017
443c005b-2179-4991-83db-bdec8a006851,Attribute,dafb779c-7b79-41ef-94cf-6c1321988507,"Hunting, trapping and related service activities",,,,,,,,4,UK SIC,170,0170
2a857d74-448f-46ee-80b4-e580f0e24b86,Group,f3917c88-5e50-40ac-93f4-eca4a1de33ea,Forestry and logging,,,,,,,,2,UK SIC,2,02
a382c87e-c205-4786-9a82-eee8b0cb2033,Group,2a857d74-448f-46ee-80b4-e580f0e24b86,Silviculture and other forestry activities,,,,,,,,3,UK SIC,2.1,021
2d8c07d7-f12b-4690-8dc4-9a6143a05b8e,Attribute,a382c87e-c205-4786-9a82-eee8b0cb2033,Silviculture and other forestry activities,,,,,,,,4,UK SIC,210,0210
6e19f312-738a-40f9-bcc4-71a97b7497a9,Group,2a857d74-448f-46ee-80b4-e580f0e24b86,Logging,,,,,,,,3,UK SIC,2.2,022
92cefd6d-3790-44cc-9f53-88323df37795,Attribute,6e19f312-738a-40f9-bcc4-71a97b7497a9,Logging,,,,,,,,4,UK SIC,220,0220
73c86372-9512-4767-b349-a51089786f46,Group,2a857d74-448f-46ee-80b4-e580f0e24b86,Gathering of wild growing non-wood products,,,,,,,,3,UK SIC,2.3,023
ad20a6c6-1e75-4d15-9a62-0517ad6f3912,Attribute,73c86372-9512-4767-b349-a51089786f46,Gathering of wild growing non-wood products,,,,,,,,4,UK SIC,230,0230
ca9d1930-bbf8-41e3-ad3f-ea6b54cc2080,Group,2a857d74-448f-46ee-80b4-e580f0e24b86,Support services to forestry,,,,,,,,3,UK SIC,2.4,024
fdcf8e78-ee88-402e-b082-076536db0f94,Attribute,ca9d1930-bbf8-41e3-ad3f-ea6b54cc2080,Support services to forestry,,,,,,,,4,UK SIC,240,0240
51c53cbd-83fe-44e7-b232-89517bad829d,Group,f3917c88-5e50-40ac-93f4-eca4a1de33ea,Fishing and aquaculture,,,,,,,,2,UK SIC,3,03
3f35942e-59b1-415e-9cde-2584094926a6,Group,51c53cbd-83fe-44e7-b232-89517bad829d,Fishing,,,,,,,,3,UK SIC,3.1,031
cc12b1ca-4c50-4544-b894-6b32e23af1c3,Attribute,3f35942e-59b1-415e-9cde-2584094926a6,Marine fishing,,,,,,,,4,UK SIC,311,0311
0bdf4bd9-f377-4c84-9f73-b0aa93ae287d,Attribute,3f35942e-59b1-415e-9cde-2584094926a6,Freshwater fishing,,,,,,,,4,UK SIC,312,0312
900a7527-3fbe-4d61-a0dc-edde645e307d,Group,51c53cbd-83fe-44e7-b232-89517bad829d,Aquaculture,,,,,,,,3,UK SIC,3.2,032
f3638ed8-2af7-4614-8c4e-d7f1ea139cbe,Attribute,900a7527-3fbe-4d61-a0dc-edde645e307d,Marine aquaculture,,,,,,,,4,UK SIC,321,0321
1caaf541-9401-40a8-b3eb-11a8b1f160fe,Attribute,900a7527-3fbe-4d61-a0dc-edde645e307d,Freshwater aquaculture,,,,,,,,4,UK SIC,322,0322
d04b459a-319c-4d9f-9df5-03624598d0b5,Object,b3fdc15d-f273-4116-9ad3-4c3e2b6bb06c,MINING AND QUARRYING,,,,,,,,1,UK SIC,B,
7c3d5e17-5581-4853-b70f-b31193926e0d,Group,d04b459a-319c-4d9f-9df5-03624598d0b5,Mining of coal and lignite,,,,,,,,2,UK SIC,5,05
ec5356b1-3223-4d66-9e33-7e6f2f1670de,Group,7c3d5e17-5581-4853-b70f-b31193926e0d,Mining of hard coal,,,,,,,,3,UK SIC,5.1,051
279a1d07-ae38-41a2-ba1f-04ad2bad4b38,Group,ec5356b1-3223-4d66-9e33-7e6f2f1670de,Mining of hard coal,,,,,,,,4,UK SIC,510,0510
1ab53bd7-6af3-45a2-b8d6-72e7e2d4e2f9,Attribute,279a1d07-ae38-41a2-ba1f-04ad2bad4b38,Mining of hard coal from deep coal mines (underground mining),,,,,,,,5,UK SIC,5101,05101
1c425cc2-0ecc-48b1-824c-92f48cd5406a,Attribute,279a1d07-ae38-41a2-ba1f-04ad2bad4b38,Mining of hard coal from open cast coal working (surface mining),,,,,,,,5,UK SIC,5102,05102
a0f2843e-2014-4935-bf05-052d7ee5858b,Group,7c3d5e17-5581-4853-b70f-b31193926e0d,Mining of lignite,,,,,,,,3,UK SIC,5.2,052
f97f8f14-2a0d-4d73-b006-cdffe1e81c5b,Attribute,a0f2843e-2014-4935-bf05-052d7ee5858b,Mining of lignite,,,,,,,,4,UK SIC,520,0520
17135c74-eae4-4a0e-8436-70867bde8726,Group,d04b459a-319c-4d9f-9df5-03624598d0b5,Extraction of crude petroleum and natural gas,,,,,,,,2,UK SIC,6,06
f30e466c-c4a7-4bf2-8369-d54271060129,Group,17135c74-eae4-4a0e-8436-70867bde8726,Extraction of crude petroleum,,,,,,,,3,UK SIC,6.1,061
f16181c4-dc19-4e1c-bf1b-19775edb858f,Attribute,f30e466c-c4a7-4bf2-8369-d54271060129,Extraction of crude petroleum,,,,,,,,4,UK SIC,610,0610
fa933b56-0294-4798-aac4-7313666f651d,Group,17135c74-eae4-4a0e-8436-70867bde8726,Extraction of natural gas,,,,,,,,3,UK SIC,6.2,062
c76b44f1-c592-419d-bcad-3cbb622cd6b7,Attribute,fa933b56-0294-4798-aac4-7313666f651d,Extraction of natural gas,,,,,,,,4,UK SIC,620,0620
9098113c-ad79-4971-a1ba-c7d4a0bd0715,Group,d04b459a-319c-4d9f-9df5-03624598d0b5,Mining of metal ores,,,,,,,,2,UK SIC,7,07
3e08297c-25f0-408c-8d96-d25273f2f5d8,Group,9098113c-ad79-4971-a1ba-c7d4a0bd0715,Mining of iron ores,,,,,,,,3,UK SIC,7.1,071
f3db5e6e-441d-401f-a5c9-8edf4dd5cd1b,Attribute,3e08297c-25f0-408c-8d96-d25273f2f5d8,Mining of iron ores,,,,,,,,4,UK SIC,710,0710
fb97f67d-ea01-45d8-acbb-437b6b0f4f22,Group,9098113c-ad79-4971-a1ba-c7d4a0bd0715,Mining of non-ferrous metal ores,,,,,,,,3,UK SIC,7.2,072
c565c8b4-dc88-4378-b1b3-fc8a7003983a,Attribute,fb97f67d-ea01-45d8-acbb-437b6b0f4f22,Mining of uranium and thorium ores,,,,,,,,4,UK SIC,721,0721
746c2988-fa03-4bbc-8cca-69a6597f255e,Attribute,fb97f67d-ea01-45d8-acbb-437b6b0f4f22,Mining of other non-ferrous metal ores,,,,,,,,4,UK SIC,729,0729
c9d6e278-a3da-48bf-b617-6bb0bec5097e,Group,d04b459a-319c-4d9f-9df5-03624598d0b5,Other mining and quarrying,,,,,,,,2,UK SIC,8,08
a9935200-19aa-4d3f-93dd-44f1f028f2d7,Group,c9d6e278-a3da-48bf-b617-6bb0bec5097e,"Quarrying of stone, sand and clay",,,,,,,,3,UK SIC,8.1,081
c4f9a293-7349-43a4-ad32-77031ff397dc,Attribute,a9935200-19aa-4d3f-93dd-44f1f028f2d7,"Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",,,,,,,,4,UK SIC,811,0811
1a6b47e0-62a5-418b-bb93-b6965c78b12b,Attribute,a9935200-19aa-4d3f-93dd-44f1f028f2d7,Operation of gravel and sand pits; mining of clays and kaolin,,,,,,,,4,UK SIC,812,0812
f4d73a26-c437-450a-ace9-7ed0afdcba24,Group,c9d6e278-a3da-48bf-b617-6bb0bec5097e,Mining and quarrying n.e.c.,,,,,,,,3,UK SIC,8.9,089
08757f42-d462-48b0-8f08-3ba04ca1b38d,Attribute,f4d73a26-c437-450a-ace9-7ed0afdcba24,Mining of chemical and fertiliser minerals,,,,,,,,4,UK SIC,891,0891
1f39ec2f-53a1-4b0c-94d7-c249222d228c,Attribute,f4d73a26-c437-450a-ace9-7ed0afdcba24,Extraction of peat,,,,,,,,4,UK SIC,892,0892
718ee102-2f4e-4072-a4c9-1d45edd38296,Attribute,f4d73a26-c437-450a-ace9-7ed0afdcba24,Extraction of salt,,,,,,,,4,UK SIC,893,0893
a7459478-868b-4444-aeab-1e07bdc798b6,Attribute,f4d73a26-c437-450a-ace9-7ed0afdcba24,Other mining and quarrying n.e.c.,,,,,,,,4,UK SIC,899,0899
c14d958b-2417-4ff6-ab55-ac3d8a97daac,Group,d04b459a-319c-4d9f-9df5-03624598d0b5,Mining support service activities,,,,,,,,2,UK SIC,9,09
b5d3d3fd-6b96-436f-a619-8d5b48f2caa6,Group,c14d958b-2417-4ff6-ab55-ac3d8a97daac,Support activities for petroleum and natural gas extraction,,,,,,,,3,UK SIC,9.1,091
dd1441a1-0209-4c8d-aac8-ad9b0b3eea08,Attribute,b5d3d3fd-6b96-436f-a619-8d5b48f2caa6,Support activities for petroleum and natural gas extraction,,,,,,,,4,UK SIC,910,0910
3826ff5f-799b-48cd-82ff-5730b36d8013,Group,c14d958b-2417-4ff6-ab55-ac3d8a97daac,Support activities for other mining and quarrying,,,,,,,,3,UK SIC,9.9,099
ae572dd9-a577-4031-8d99-8f799f0007a1,Attribute,3826ff5f-799b-48cd-82ff-5730b36d8013,Support activities for other mining and quarrying,,,,,,,,4,UK SIC,990,0990
85f5acaa-e858-4f78-a491-04d0fe83ecc2,Object,b3fdc15d-f273-4116-9ad3-4c3e2b6bb06c,MANUFACTURING,,,,,,,,1,UK SIC,C,
40d01161-bb55-47c8-9ff3-d1c2c4a07904,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of food products,,,,,,,,2,UK SIC,10,10
0458ba05-c52e-49fe-870d-0260881080b1,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Processing and preserving of meat and production of meat products,,,,,,,,3,UK SIC,10.1,101
42b44a24-e6fe-4fe1-8cda-c77fa92e6ae8,Attribute,0458ba05-c52e-49fe-870d-0260881080b1,Processing and preserving of meat,,,,,,,,4,UK SIC,1011,1011
8e0311b4-d5b4-477b-9b1a-5db7c063dad3,Attribute,0458ba05-c52e-49fe-870d-0260881080b1,Processing and preserving of poultry meat,,,,,,,,4,UK SIC,1012,1012
c4ce4fc8-4199-4434-b0f5-d53c28f5b7a0,Attribute,0458ba05-c52e-49fe-870d-0260881080b1,Production of meat and poultry meat products,,,,,,,,4,UK SIC,1013,1013
a026c5ec-dcc8-4f5c-9686-e09d36b0bdf1,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,"Processing and preserving of fish, crustaceans and molluscs",,,,,,,,3,UK SIC,10.2,102
1dcd9ef1-e347-4ed8-9b6d-e43873a44fb0,Attribute,a026c5ec-dcc8-4f5c-9686-e09d36b0bdf1,"Processing and preserving of fish, crustaceans and molluscs",,,,,,,,4,UK SIC,1020,1020
72e7eb37-fc94-40a7-9059-06c507af6732,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Processing and preserving of fruit and vegetables,,,,,,,,3,UK SIC,10.3,103
8da2f06a-135d-44db-8c56-c38b07cdc016,Attribute,72e7eb37-fc94-40a7-9059-06c507af6732,Processing and preserving of potatoes,,,,,,,,4,UK SIC,1031,1031
07286260-3a65-4b8f-a167-d5bbf40a2e99,Attribute,72e7eb37-fc94-40a7-9059-06c507af6732,Manufacture of fruit and vegetable juice,,,,,,,,4,UK SIC,1032,1032
08db5a6a-fd82-4d11-89db-93e343f78e3a,Attribute,72e7eb37-fc94-40a7-9059-06c507af6732,Other processing and preserving of fruit and vegetables,,,,,,,,4,UK SIC,1039,1039
1b17e288-663b-455d-8264-004e782642e7,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Manufacture of vegetable and animal oils and fats,,,,,,,,3,UK SIC,10.4,104
c2381bff-554d-4051-a401-f0f85bf478e3,Attribute,1b17e288-663b-455d-8264-004e782642e7,Manufacture of oils and fats,,,,,,,,4,UK SIC,1041,1041
a5953ed4-065f-43dd-b867-6717352d79b9,Attribute,1b17e288-663b-455d-8264-004e782642e7,Manufacture of margarine and similar edible fats,,,,,,,,4,UK SIC,1042,1042
3d4bcc3f-4fbb-4275-87e3-4e291c08082e,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Manufacture of dairy products,,,,,,,,3,UK SIC,10.5,105
752e15c4-fec2-417f-aa6a-28a4dafe1028,Group,3d4bcc3f-4fbb-4275-87e3-4e291c08082e,Operation of dairies and cheese making,,,,,,,,4,UK SIC,1051,1051
93154ace-2a15-448e-8855-fdd63ec815ce,Attribute,752e15c4-fec2-417f-aa6a-28a4dafe1028,Liquid milk and cream production,,,,,,,,5,UK SIC,10511,10511
303b192e-3ad5-4a02-bf98-f1c2e7eb8130,Attribute,752e15c4-fec2-417f-aa6a-28a4dafe1028,Butter and cheese production,,,,,,,,5,UK SIC,10512,10512
e88b6bd9-83ee-49c5-93e1-f67c7a3f7df0,Attribute,752e15c4-fec2-417f-aa6a-28a4dafe1028,"Manufacture of milk products (other than liquid milk and cream, butter, cheese) n.e.c.",,,,,,,,5,UK SIC,10519,10519
3be1e3a5-3646-4968-a62c-cff6178c066c,Attribute,3d4bcc3f-4fbb-4275-87e3-4e291c08082e,Manufacture of ice cream,,,,,,,,4,UK SIC,1052,1052
58e3527d-1660-4181-85c1-8bda5cc5d86d,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,"Manufacture of grain mill products, starches and starch products",,,,,,,,3,UK SIC,10.6,106
33c788ce-e1c0-4e8f-80c1-afeadd7e8c4b,Group,58e3527d-1660-4181-85c1-8bda5cc5d86d,Manufacture of grain mill products,,,,,,,,4,UK SIC,1061,1061
1c4cf1b6-8c2b-4b4e-9278-38fc068110e8,Attribute,33c788ce-e1c0-4e8f-80c1-afeadd7e8c4b,Grain milling,,,,,,,,5,UK SIC,10611,10611
ff289068-8d17-423a-85a5-f07ba402381f,Attribute,33c788ce-e1c0-4e8f-80c1-afeadd7e8c4b,Manufacture of breakfast cereals and cereals-based foods,,,,,,,,5,UK SIC,10612,10612
4499123d-5672-4aee-92e4-2486b33f1b5a,Attribute,58e3527d-1660-4181-85c1-8bda5cc5d86d,Manufacture of starches and starch products,,,,,,,,4,UK SIC,1062,1062
db0e5cc4-1dde-45a4-94e9-71e7eb87c218,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Manufacture of bakery and farinaceous products,,,,,,,,3,UK SIC,10.7,107
018fa2bb-f2e4-4692-b32a-14e2206c51f0,Attribute,db0e5cc4-1dde-45a4-94e9-71e7eb87c218,Manufacture of bread; manufacture of fresh pastry goods and cakes,,,,,,,,4,UK SIC,1071,1071
5c2936bd-b1af-49ad-805a-0ee114826242,Attribute,db0e5cc4-1dde-45a4-94e9-71e7eb87c218,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,,,,,,,,4,UK SIC,1072,1072
a76d1203-dddc-493c-94df-cb70fbfb4567,Attribute,db0e5cc4-1dde-45a4-94e9-71e7eb87c218,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",,,,,,,,4,UK SIC,1073,1073
5fb2be16-82a4-4a7a-9113-9ab891d2a279,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Manufacture of other food products,,,,,,,,3,UK SIC,10.8,108
99d9d648-1371-448d-991a-15c84f907277,Attribute,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Manufacture of sugar,,,,,,,,4,UK SIC,1081,1081
c6c106be-b872-4bc4-abbb-6280826e1791,Group,5fb2be16-82a4-4a7a-9113-9ab891d2a279,"Manufacture of cocoa, chocolate and sugar confectionery",,,,,,,,4,UK SIC,1082,1082
45a23615-e931-416f-987c-1d7fff304f3c,Attribute,c6c106be-b872-4bc4-abbb-6280826e1791,"Manufacture of cocoa, and chocolate confectionery",,,,,,,,5,UK SIC,10821,10821
ca73f839-c311-4808-a3a8-2f7a216cca88,Attribute,c6c106be-b872-4bc4-abbb-6280826e1791,Manufacture of sugar confectionery,,,,,,,,5,UK SIC,10822,10822
0b552cbc-12c2-4d7f-a606-f7eb927f4c23,Group,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Processing of tea and coffee,,,,,,,,4,UK SIC,1083,1083
6e3ea269-d445-4d44-9a0a-ebff4576b9e1,Attribute,0b552cbc-12c2-4d7f-a606-f7eb927f4c23,Tea processing,,,,,,,,5,UK SIC,10831,10831
1ea7041f-14cc-4e26-ab43-13b891e57d30,Attribute,0b552cbc-12c2-4d7f-a606-f7eb927f4c23,Production of coffee and coffee substitutes,,,,,,,,5,UK SIC,10832,10832
3d03de78-c311-453d-9990-c0049ca80033,Attribute,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Manufacture of condiments and seasonings,,,,,,,,4,UK SIC,1084,1084
3f475dbd-4607-4283-b960-1948008f1c1c,Attribute,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Manufacture of prepared meals and dishes,,,,,,,,4,UK SIC,1085,1085
53597afb-9a05-4f8a-87e8-5a6296d8eafc,Attribute,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Manufacture of homogenised food preparations and dietetic food,,,,,,,,4,UK SIC,1086,1086
e1d19bb6-70f6-4ae7-9c5d-3682494b4eae,Attribute,5fb2be16-82a4-4a7a-9113-9ab891d2a279,Manufacture of other food products n.e.c.,,,,,,,,4,UK SIC,1089,1089
60eef472-ded6-4c1a-a32c-1b959affc493,Group,40d01161-bb55-47c8-9ff3-d1c2c4a07904,Manufacture of prepared animal feeds,,,,,,,,3,UK SIC,10.9,109
f51b12ce-1c6f-4afe-9524-410de63f5504,Attribute,60eef472-ded6-4c1a-a32c-1b959affc493,Manufacture of prepared feeds for farm animals,,,,,,,,4,UK SIC,1091,1091
90048dc3-a9b7-4e25-abb5-a03b51767536,Attribute,60eef472-ded6-4c1a-a32c-1b959affc493,Manufacture of prepared pet foods,,,,,,,,4,UK SIC,1092,1092
c2b90944-4ed3-4ef8-83b8-11292af7521f,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of beverages,,,,,,,,2,UK SIC,11,11
28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Group,c2b90944-4ed3-4ef8-83b8-11292af7521f,Manufacture of beverages,,,,,,,,3,UK SIC,11,11
da561af4-1a2c-4aa3-bb9f-3df994983e51,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,"Distilling, rectifying and blending of spirits",,,,,,,,4,UK SIC,1101,1101
594dfbad-e8d0-4963-b576-62a0db51133d,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of wine from grape,,,,,,,,4,UK SIC,1102,1102
a9902877-d9ef-4de6-9526-8ef5de0fe4ea,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of cider and other fruit wines,,,,,,,,4,UK SIC,1103,1103
2199fd7b-7758-4a6b-81fa-c37f4a58efb8,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of other non-distilled fermented beverages,,,,,,,,4,UK SIC,1104,1104
e6b91e96-bcc7-4714-bd56-a0e74ad416cb,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of beer,,,,,,,,4,UK SIC,1105,1105
b327259b-cd70-4d64-834b-68e36e0de051,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of malt,,,,,,,,4,UK SIC,1106,1106
57ccb606-5138-4fa6-937d-bd353c8eb92c,Attribute,28bf6745-1d5f-4cce-b65d-bcbb13f7fd81,Manufacture of soft drinks; production of mineral waters and other bottled waters,,,,,,,,4,UK SIC,1107,1107
37041d75-2cb8-41ec-b9df-ee4b1094bec6,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of tobacco products,,,,,,,,2,UK SIC,12,12
d03e13cc-d032-453a-9214-68e6ff76317c,Group,37041d75-2cb8-41ec-b9df-ee4b1094bec6,Manufacture of tobacco products,,,,,,,,3,UK SIC,12,12
ef263d6e-b79c-4299-855d-647846fe9956,Attribute,d03e13cc-d032-453a-9214-68e6ff76317c,Manufacture of tobacco products,,,,,,,,4,UK SIC,1200,1200
7288ddc2-cd46-460f-9a6b-518620a1c50c,Group,85f5acaa-e858-4f78-a491-04d0fe83ecc2,Manufacture of textiles,,,,,,,,2,UK SIC,13,13
