ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,Code Group,Level 0 Group,Code,Mapping ID
f9358d5e-b086-46ca-a015-f655613aa139,Group,8e193439-68d4-4cdb-9ddb-857ec689c23c,Satellite telecommunications activities,,,,,,,,3,ISIC Rev 4,,613,613
4cff9dc6-f97a-46aa-a90d-e87004befbfd,Attribute,f9358d5e-b086-46ca-a015-f655613aa139,Satellite telecommunications activities,,,,,,,,4,ISIC Rev 4,,6130,6130
0466fe9d-b6ae-4569-a509-e9acbb86c122,Group,8e193439-68d4-4cdb-9ddb-857ec689c23c,Other telecommunications activities,,,,,,,,3,ISIC Rev 4,,619,619
fc75ae74-4d20-4fef-bd54-f95a88b36cb4,Attribute,0466fe9d-b6ae-4569-a509-e9acbb86c122,Other telecommunications activities,,,,,,,,4,ISIC Rev 4,,6190,6190
27b92b91-784e-4e6f-b188-b15e6f3df42e,Group,51d65d53-177b-49a5-8855-3fe017ad6670,"Computer programming, consultancy and related activities",,,,,,,,2,ISIC Rev 4,J,62,62
25a9e1aa-48bf-4254-8914-1b3b957a6247,Group,27b92b91-784e-4e6f-b188-b15e6f3df42e,"Computer programming, consultancy and related activities",,,,,,,,3,ISIC Rev 4,,620,620
e0f0483c-de8d-40f2-b87c-4000442efe1c,Attribute,25a9e1aa-48bf-4254-8914-1b3b957a6247,Computer programming activities,,,,,,,,4,ISIC Rev 4,,6201,6201
3b92da00-4212-4b18-989e-cd0a31e2e399,Attribute,25a9e1aa-48bf-4254-8914-1b3b957a6247,Computer consultancy and computer facilities management activities,,,,,,,,4,ISIC Rev 4,,6202,6202
da1f4655-1022-42f8-bce9-93d79a41d2aa,Attribute,25a9e1aa-48bf-4254-8914-1b3b957a6247,Other information technology and computer service activities,,,,,,,,4,ISIC Rev 4,,6209,6209
794f4e5f-b0ba-4f5e-a58c-3c3f30f6f559,Group,51d65d53-177b-49a5-8855-3fe017ad6670,Information service activities,,,,,,,,2,ISIC Rev 4,J,63,63
0a2cddbb-0c22-4311-aa59-a59f26323b0d,Group,794f4e5f-b0ba-4f5e-a58c-3c3f30f6f559,"Data processing, hosting and related activities; web portals",,,,,,,,3,ISIC Rev 4,,631,631
30389ff8-9576-498d-a022-ad4379d263f7,Attribute,0a2cddbb-0c22-4311-aa59-a59f26323b0d,"Data processing, hosting and related activities",,,,,,,,4,ISIC Rev 4,,6311,6311
48da980f-5e4d-4879-98c7-9f0741605824,Attribute,0a2cddbb-0c22-4311-aa59-a59f26323b0d,Web portals,,,,,,,,4,ISIC Rev 4,,6312,6312
119847bd-4ee4-4667-bf59-3c925962ef8d,Group,794f4e5f-b0ba-4f5e-a58c-3c3f30f6f559,Other information service activities,,,,,,,,3,ISIC Rev 4,,639,639
29dbc02d-a9ce-4224-99fe-40487b65302e,Attribute,119847bd-4ee4-4667-bf59-3c925962ef8d,News agency activities,,,,,,,,4,ISIC Rev 4,,6391,6391
6f09e154-1923-4ca5-b0ee-77b1d7978e75,Attribute,119847bd-4ee4-4667-bf59-3c925962ef8d,Other information service activities n.e.c.,,,,,,,,4,ISIC Rev 4,,6399,6399
5247d612-1777-43c3-b923-4741fa56e986,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Financial and insurance activities,,,,,,,,1,ISIC Rev 4,K,K,K
2dd99bb4-6c4c-4de2-9bab-73657cccf1e5,Group,5247d612-1777-43c3-b923-4741fa56e986,"Financial service activities, except insurance and pension funding",,,,,,,,2,ISIC Rev 4,K,64,64
4496e3f9-5305-427d-a286-28176fb16bdf,Group,2dd99bb4-6c4c-4de2-9bab-73657cccf1e5,Monetary intermediation,,,,,,,,3,ISIC Rev 4,,641,641
e83a2c30-7164-4bb6-aac9-651e2790682c,Attribute,4496e3f9-5305-427d-a286-28176fb16bdf,Central banking,,,,,,,,4,ISIC Rev 4,,6411,6411
a3bcfa8c-5faf-4868-8ba7-9b2c5a6ac0cf,Attribute,4496e3f9-5305-427d-a286-28176fb16bdf,Other monetary intermediation,,,,,,,,4,ISIC Rev 4,,6419,6419
85a23e5d-45b8-4b8a-8b03-ad9fa3f6f66e,Group,2dd99bb4-6c4c-4de2-9bab-73657cccf1e5,Activities of holding companies,,,,,,,,3,ISIC Rev 4,,642,642
bfdbd487-ba1b-4ba3-b0d6-d5d125462f6c,Attribute,85a23e5d-45b8-4b8a-8b03-ad9fa3f6f66e,Activities of holding companies,,,,,,,,4,ISIC Rev 4,,6420,6420
1fa94fe8-0621-4014-b6d0-8ddb60b3b65b,Group,2dd99bb4-6c4c-4de2-9bab-73657cccf1e5,"Trusts, funds and similar financial entities",,,,,,,,3,ISIC Rev 4,,643,643
4e9868dc-d325-4c79-bf7b-1e83cf1b7b07,Attribute,1fa94fe8-0621-4014-b6d0-8ddb60b3b65b,"Trusts, funds and similar financial entities",,,,,,,,4,ISIC Rev 4,,6430,6430
db515c5b-8826-417e-80e8-0d0af8f6a910,Group,2dd99bb4-6c4c-4de2-9bab-73657cccf1e5,"Other financial service activities, except insurance and pension funding activities",,,,,,,,3,ISIC Rev 4,,649,649
b232a733-9529-421c-8e0b-80a4e298740f,Attribute,db515c5b-8826-417e-80e8-0d0af8f6a910,Financial leasing,,,,,,,,4,ISIC Rev 4,,6491,6491
5aaa513e-3ebd-4a65-9b3a-3ef32608bbdf,Attribute,db515c5b-8826-417e-80e8-0d0af8f6a910,Other credit granting,,,,,,,,4,ISIC Rev 4,,6492,6492
1445ceae-da98-4682-8e50-a8e14e4500c1,Attribute,db515c5b-8826-417e-80e8-0d0af8f6a910,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,,,,,,,4,ISIC Rev 4,,6499,6499
012c3dd8-1fe1-4fbe-8063-4394fdab09e0,Group,5247d612-1777-43c3-b923-4741fa56e986,"Insurance, reinsurance and pension funding, except compulsory social security",,,,,,,,2,ISIC Rev 4,K,65,65
9685a3f4-835d-44e9-8941-2b045b24ac96,Group,012c3dd8-1fe1-4fbe-8063-4394fdab09e0,Insurance,,,,,,,,3,ISIC Rev 4,,651,651
63e3c55e-7043-451e-ac12-0e294b00675d,Attribute,9685a3f4-835d-44e9-8941-2b045b24ac96,Life insurance,,,,,,,,4,ISIC Rev 4,,6511,6511
c49c74df-8da0-46d5-8053-239a797e8890,Attribute,9685a3f4-835d-44e9-8941-2b045b24ac96,Non-life insurance,,,,,,,,4,ISIC Rev 4,,6512,6512
b78f337c-0d9f-4460-baca-5c81749b6c49,Group,012c3dd8-1fe1-4fbe-8063-4394fdab09e0,Reinsurance,,,,,,,,3,ISIC Rev 4,,652,652
e510ec0f-c5cf-483e-b9e9-6ce69fac3d57,Attribute,b78f337c-0d9f-4460-baca-5c81749b6c49,Reinsurance,,,,,,,,4,ISIC Rev 4,,6520,6520
2a9deb28-42fe-42ab-97f5-525ca81eb257,Group,012c3dd8-1fe1-4fbe-8063-4394fdab09e0,Pension funding,,,,,,,,3,ISIC Rev 4,,653,653
3783704a-ecc4-4a47-b21e-5a42e786d602,Attribute,2a9deb28-42fe-42ab-97f5-525ca81eb257,Pension funding,,,,,,,,4,ISIC Rev 4,,6530,6530
e079ced1-e0d7-444e-8eb7-faac87777181,Group,5247d612-1777-43c3-b923-4741fa56e986,Activities auxiliary to financial service and insurance activities,,,,,,,,2,ISIC Rev 4,K,66,66
27d3010f-0493-47ac-8ed8-cb908197d20d,Group,e079ced1-e0d7-444e-8eb7-faac87777181,"Activities auxiliary to financial service activities, except insurance and pension funding",,,,,,,,3,ISIC Rev 4,,661,661
d583be8e-62fa-4dd9-86d1-c4c2771e4ce8,Attribute,27d3010f-0493-47ac-8ed8-cb908197d20d,Administration of financial markets,,,,,,,,4,ISIC Rev 4,,6611,6611
a3b5b2a1-d43d-496c-898d-ffb7472b6242,Attribute,27d3010f-0493-47ac-8ed8-cb908197d20d,Security and commodity contracts brokerage,,,,,,,,4,ISIC Rev 4,,6612,6612
270a3cbb-764b-4e76-94e3-127595fdb021,Attribute,27d3010f-0493-47ac-8ed8-cb908197d20d,Other activities auxiliary to financial service activities,,,,,,,,4,ISIC Rev 4,,6619,6619
43bea793-2782-4f22-8a99-947ac2a37497,Group,e079ced1-e0d7-444e-8eb7-faac87777181,Activities auxiliary to insurance and pension funding,,,,,,,,3,ISIC Rev 4,,662,662
ca797f56-0786-4c83-ad67-7f0a4c11b389,Attribute,43bea793-2782-4f22-8a99-947ac2a37497,Risk and damage evaluation,,,,,,,,4,ISIC Rev 4,,6621,6621
d6b1cfd5-9d16-40ff-a576-1c78bc47ff20,Attribute,43bea793-2782-4f22-8a99-947ac2a37497,Activities of insurance agents and brokers,,,,,,,,4,ISIC Rev 4,,6622,6622
44c12a03-5991-4147-b24d-498046c0e5de,Attribute,43bea793-2782-4f22-8a99-947ac2a37497,Other activities auxiliary to insurance and pension funding,,,,,,,,4,ISIC Rev 4,,6629,6629
53b4a1ac-3af0-4eb1-a489-915c0536a71a,Group,e079ced1-e0d7-444e-8eb7-faac87777181,Fund management activities,,,,,,,,3,ISIC Rev 4,,663,663
712ac262-cbab-4498-a91c-b642ac42a846,Attribute,53b4a1ac-3af0-4eb1-a489-915c0536a71a,Fund management activities,,,,,,,,4,ISIC Rev 4,,6630,6630
94429380-7a30-4abb-9159-49a0133b6207,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Real estate activities,,,,,,,,1,ISIC Rev 4,L,L,L
05e9f803-7fa1-42e6-97de-3da6e55ab4ea,Group,94429380-7a30-4abb-9159-49a0133b6207,Real estate activities,,,,,,,,2,ISIC Rev 4,L,68,68
a8786645-83f5-4efb-84ea-f46d0fc835d3,Group,05e9f803-7fa1-42e6-97de-3da6e55ab4ea,Real estate activities with own or leased property,,,,,,,,3,ISIC Rev 4,,681,681
f6c9d9e5-eee4-4fda-8830-ca4dba6185ed,Attribute,a8786645-83f5-4efb-84ea-f46d0fc835d3,Real estate activities with own or leased property,,,,,,,,4,ISIC Rev 4,,6810,6810
cdef0be1-411e-4453-8383-5346b5020a89,Group,05e9f803-7fa1-42e6-97de-3da6e55ab4ea,Real estate activities on a fee or contract basis,,,,,,,,3,ISIC Rev 4,,682,682
66fb7e88-3b04-4574-a9ad-952efb85b7f6,Attribute,cdef0be1-411e-4453-8383-5346b5020a89,Real estate activities on a fee or contract basis,,,,,,,,4,ISIC Rev 4,,6820,6820
788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,"Professional, scientific and technical activities",,,,,,,,1,ISIC Rev 4,M,M,M
d904e968-f470-4abb-a684-6a81ff73a64c,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Legal and accounting activities,,,,,,,,2,ISIC Rev 4,M,69,69
934aa6f8-acbe-4b91-96bd-47cdfa2d6aa2,Group,d904e968-f470-4abb-a684-6a81ff73a64c,Legal activities,,,,,,,,3,ISIC Rev 4,,691,691
737ca1e1-0b3d-4fbe-93ed-9d7873702db5,Attribute,934aa6f8-acbe-4b91-96bd-47cdfa2d6aa2,Legal activities,,,,,,,,4,ISIC Rev 4,,6910,6910
62a58f21-53ca-48d2-9cb5-e0f86adbc4fc,Group,d904e968-f470-4abb-a684-6a81ff73a64c,"Accounting, bookkeeping and auditing activities; tax consultancy",,,,,,,,3,ISIC Rev 4,,692,692
b7e6467b-6d46-43c9-9259-d7fa8871b466,Attribute,62a58f21-53ca-48d2-9cb5-e0f86adbc4fc,"Accounting, bookkeeping and auditing activities; tax consultancy",,,,,,,,4,ISIC Rev 4,,6920,6920
39d1a109-b33b-42fa-a7ba-14fae3a42683,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Activities of head offices; management consultancy activities,,,,,,,,2,ISIC Rev 4,M,70,70
11d1fec2-6c85-401b-ab5e-3742b2db26d1,Group,39d1a109-b33b-42fa-a7ba-14fae3a42683,Activities of head offices,,,,,,,,3,ISIC Rev 4,,701,701
c422a4f2-3ca6-4eaf-a9f7-79e09d2d4907,Attribute,11d1fec2-6c85-401b-ab5e-3742b2db26d1,Activities of head offices,,,,,,,,4,ISIC Rev 4,,7010,7010
99a3d19f-a31d-4c30-ab5b-503d0fdee80b,Group,39d1a109-b33b-42fa-a7ba-14fae3a42683,Management consultancy activities,,,,,,,,3,ISIC Rev 4,,702,702
9f5eb803-7642-4b4b-844e-c51d658d00b4,Attribute,99a3d19f-a31d-4c30-ab5b-503d0fdee80b,Management consultancy activities,,,,,,,,4,ISIC Rev 4,,7020,7020
fc0aabb6-8a50-4639-8e96-cf62b05cf7a5,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Architectural and engineering activities; technical testing and analysis,,,,,,,,2,ISIC Rev 4,M,71,71
994c6ab2-b737-429b-809d-a9a1feb98fe2,Group,fc0aabb6-8a50-4639-8e96-cf62b05cf7a5,Architectural and engineering activities and related technical consultancy,,,,,,,,3,ISIC Rev 4,,711,711
6eb085d2-1950-40f9-ad07-806e6078fda8,Attribute,994c6ab2-b737-429b-809d-a9a1feb98fe2,Architectural and engineering activities and related technical consultancy,,,,,,,,4,ISIC Rev 4,,7110,7110
33bddff1-4a4b-4579-aab2-70d9f1d61121,Group,fc0aabb6-8a50-4639-8e96-cf62b05cf7a5,Technical testing and analysis,,,,,,,,3,ISIC Rev 4,,712,712
2e24c346-f0d7-44dd-8b41-c578d75710f9,Attribute,33bddff1-4a4b-4579-aab2-70d9f1d61121,Technical testing and analysis,,,,,,,,4,ISIC Rev 4,,7120,7120
c16e337b-6038-4a76-8314-6bc00a9f85a9,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Scientific research and development,,,,,,,,2,ISIC Rev 4,M,72,72
ffe57956-4244-4855-bfcd-fce590de512a,Group,c16e337b-6038-4a76-8314-6bc00a9f85a9,Research and experimental development on natural sciences and engineering,,,,,,,,3,ISIC Rev 4,,721,721
0c32d84e-a989-412d-91cd-f7ab8737018d,Attribute,ffe57956-4244-4855-bfcd-fce590de512a,Research and experimental development on natural sciences and engineering,,,,,,,,4,ISIC Rev 4,,7210,7210
af94f319-83b7-4e79-928f-8fb2eaf3493b,Group,c16e337b-6038-4a76-8314-6bc00a9f85a9,Research and experimental development on social sciences and humanities,,,,,,,,3,ISIC Rev 4,,722,722
dcd6c2f9-cd3b-4638-9097-fa348103a620,Attribute,af94f319-83b7-4e79-928f-8fb2eaf3493b,Research and experimental development on social sciences and humanities,,,,,,,,4,ISIC Rev 4,,7220,7220
0c87edbd-3d07-4800-9bab-5e4fc2bead5d,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Advertising and market research,,,,,,,,2,ISIC Rev 4,M,73,73
d985e342-17f6-47d4-9b96-7d372ca78403,Group,0c87edbd-3d07-4800-9bab-5e4fc2bead5d,Advertising,,,,,,,,3,ISIC Rev 4,,731,731
31602126-92be-4d76-b18a-2c7a6e29094b,Attribute,d985e342-17f6-47d4-9b96-7d372ca78403,Advertising,,,,,,,,4,ISIC Rev 4,,7310,7310
c241264e-7f4b-4378-af42-fb8f5ebb7272,Group,0c87edbd-3d07-4800-9bab-5e4fc2bead5d,Market research and public opinion polling,,,,,,,,3,ISIC Rev 4,,732,732
811b13ef-1236-417f-86cc-8978a6b7babc,Attribute,c241264e-7f4b-4378-af42-fb8f5ebb7272,Market research and public opinion polling,,,,,,,,4,ISIC Rev 4,,7320,7320
1eba5166-da35-43fd-9725-dcdd39b39b87,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,"Other professional, scientific and technical activities",,,,,,,,2,ISIC Rev 4,M,74,74
f8f5e8bd-0fcf-496f-9683-120c4d883f47,Group,1eba5166-da35-43fd-9725-dcdd39b39b87,Specialized design activities,,,,,,,,3,ISIC Rev 4,,741,741
9fda3082-1a87-48d2-b389-486811f585ff,Attribute,f8f5e8bd-0fcf-496f-9683-120c4d883f47,Specialized design activities,,,,,,,,4,ISIC Rev 4,,7410,7410
3694bf02-cd6c-4774-8cea-a12b370dd539,Group,1eba5166-da35-43fd-9725-dcdd39b39b87,Photographic activities,,,,,,,,3,ISIC Rev 4,,742,742
b088b9a4-c87e-4e5b-b46e-48a5230bb204,Attribute,3694bf02-cd6c-4774-8cea-a12b370dd539,Photographic activities,,,,,,,,4,ISIC Rev 4,,7420,7420
86e93d1c-196d-4220-aed8-431df958da7c,Group,1eba5166-da35-43fd-9725-dcdd39b39b87,"Other professional, scientific and technical activities n.e.c.",,,,,,,,3,ISIC Rev 4,,749,749
b908e7f3-1fe4-45c0-88c3-180d06dfd39b,Attribute,86e93d1c-196d-4220-aed8-431df958da7c,"Other professional, scientific and technical activities n.e.c.",,,,,,,,4,ISIC Rev 4,,7490,7490
935ac267-45c6-471d-883c-9031beb90421,Group,788e0e19-4cff-4c3a-a8b9-f9ae3c639986,Veterinary activities,,,,,,,,2,ISIC Rev 4,M,75,75
9dab67c4-d6f1-4e53-a3d8-cdd02ba1ba3d,Group,935ac267-45c6-471d-883c-9031beb90421,Veterinary activities,,,,,,,,3,ISIC Rev 4,,750,750
012dc923-02ae-4539-b45d-23c47b555611,Attribute,9dab67c4-d6f1-4e53-a3d8-cdd02ba1ba3d,Veterinary activities,,,,,,,,4,ISIC Rev 4,,7500,7500
2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Administrative and support service activities,,,,,,,,1,ISIC Rev 4,N,N,N
1e526af9-67e7-4fcb-aa7a-86b60b9918e5,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,Rental and leasing activities,,,,,,,,2,ISIC Rev 4,N,77,77
6a408429-94ae-42fc-ac3f-765921a1bb3b,Group,1e526af9-67e7-4fcb-aa7a-86b60b9918e5,Renting and leasing of motor vehicles,,,,,,,,3,ISIC Rev 4,,771,771
2d98c589-8fc7-42a4-8c47-8cfe05bcd943,Attribute,6a408429-94ae-42fc-ac3f-765921a1bb3b,Renting and leasing of motor vehicles,,,,,,,,4,ISIC Rev 4,,7710,7710
414fa1aa-40e5-4ba9-b0d8-bee82a278322,Group,1e526af9-67e7-4fcb-aa7a-86b60b9918e5,Renting and leasing of personal and household goods,,,,,,,,3,ISIC Rev 4,,772,772
626f119f-928c-41d4-8eed-5e76528a1ee9,Attribute,414fa1aa-40e5-4ba9-b0d8-bee82a278322,Renting and leasing of recreational and sports goods,,,,,,,,4,ISIC Rev 4,,7721,7721
c824be5d-1d17-49dd-b284-eb8add59bd5b,Attribute,414fa1aa-40e5-4ba9-b0d8-bee82a278322,Renting of video tapes and disks,,,,,,,,4,ISIC Rev 4,,7722,7722
e2cdcab6-9396-423c-a047-9af90c19004c,Attribute,414fa1aa-40e5-4ba9-b0d8-bee82a278322,Renting and leasing of other personal and household goods,,,,,,,,4,ISIC Rev 4,,7729,7729
94be1f16-ddad-446d-8764-fc9452cc8226,Group,1e526af9-67e7-4fcb-aa7a-86b60b9918e5,"Renting and leasing of other machinery, equipment and tangible goods",,,,,,,,3,ISIC Rev 4,,773,773
d32be934-e76f-412d-9e7d-b753d0ed1f2a,Attribute,94be1f16-ddad-446d-8764-fc9452cc8226,"Renting and leasing of other machinery, equipment and tangible goods",,,,,,,,4,ISIC Rev 4,,7730,7730
f6363543-23c9-4ae7-bd3a-c4a941ccccff,Group,1e526af9-67e7-4fcb-aa7a-86b60b9918e5,"Leasing of intellectual property and similar products, except copyrighted works",,,,,,,,3,ISIC Rev 4,,774,774
af7ca11b-db00-4aa8-a4fe-472c4b0fbaf4,Attribute,f6363543-23c9-4ae7-bd3a-c4a941ccccff,"Leasing of intellectual property and similar products, except copyrighted works",,,,,,,,4,ISIC Rev 4,,7740,7740
36b3e5a9-1ea2-46d4-bf3a-48a19097d846,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,Employment activities,,,,,,,,2,ISIC Rev 4,N,78,78
dd8d83eb-41c8-4634-9ff2-6f6b20682733,Group,36b3e5a9-1ea2-46d4-bf3a-48a19097d846,Activities of employment placement agencies,,,,,,,,3,ISIC Rev 4,,781,781
bb16fbf8-6a75-4ae1-a23a-293efba9a9b1,Attribute,dd8d83eb-41c8-4634-9ff2-6f6b20682733,Activities of employment placement agencies,,,,,,,,4,ISIC Rev 4,,7810,7810
ede4a557-0c78-4a8b-b29a-4325272a82f3,Group,36b3e5a9-1ea2-46d4-bf3a-48a19097d846,Temporary employment agency activities,,,,,,,,3,ISIC Rev 4,,782,782
d7d2d144-c0de-4b49-8f35-92018453a8ed,Attribute,ede4a557-0c78-4a8b-b29a-4325272a82f3,Temporary employment agency activities,,,,,,,,4,ISIC Rev 4,,7820,7820
74023b24-d76b-4cdb-bcb2-6efb92ade1fc,Group,36b3e5a9-1ea2-46d4-bf3a-48a19097d846,Other human resources provision,,,,,,,,3,ISIC Rev 4,,783,783
22c3cf33-8800-43e0-8858-f3ae128034c4,Attribute,74023b24-d76b-4cdb-bcb2-6efb92ade1fc,Other human resources provision,,,,,,,,4,ISIC Rev 4,,7830,7830
ffef9a1c-dad0-4430-92d5-ffd5774ad35d,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,"Travel agency, tour operator, reservation service and related activities",,,,,,,,2,ISIC Rev 4,N,79,79
7f3a25d8-7691-4f40-ba48-d3985dbecec6,Group,ffef9a1c-dad0-4430-92d5-ffd5774ad35d,Travel agency and tour operator activities,,,,,,,,3,ISIC Rev 4,,791,791
f553b67b-1caf-467b-bacb-848be0d23777,Attribute,7f3a25d8-7691-4f40-ba48-d3985dbecec6,Travel agency activities,,,,,,,,4,ISIC Rev 4,,7911,7911
a7c3e3e9-8d32-4a2e-ad80-39869c22d495,Attribute,7f3a25d8-7691-4f40-ba48-d3985dbecec6,Tour operator activities,,,,,,,,4,ISIC Rev 4,,7912,7912
c0da54be-9233-4cfa-ad4b-9f60a455d19e,Group,ffef9a1c-dad0-4430-92d5-ffd5774ad35d,Other reservation service and related activities,,,,,,,,3,ISIC Rev 4,,799,799
b4011572-3086-4140-9814-de20f1d85829,Attribute,c0da54be-9233-4cfa-ad4b-9f60a455d19e,Other reservation service and related activities,,,,,,,,4,ISIC Rev 4,,7990,7990
09448bab-1e6c-4a85-a853-51314529d1ec,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,Security and investigation activities,,,,,,,,2,ISIC Rev 4,N,80,80
04aa065e-17d4-432c-947f-23de11a713d1,Group,09448bab-1e6c-4a85-a853-51314529d1ec,Private security activities,,,,,,,,3,ISIC Rev 4,,801,801
a8fcc638-cbe1-4032-b3c4-010cd97f3409,Attribute,04aa065e-17d4-432c-947f-23de11a713d1,Private security activities,,,,,,,,4,ISIC Rev 4,,8010,8010
c762b517-dbf1-4595-938a-2394ea91eacc,Group,09448bab-1e6c-4a85-a853-51314529d1ec,Security systems service activities,,,,,,,,3,ISIC Rev 4,,802,802
5320cdf8-692b-4c31-9a28-aa54ac1c4531,Attribute,c762b517-dbf1-4595-938a-2394ea91eacc,Security systems service activities,,,,,,,,4,ISIC Rev 4,,8020,8020
457f5ea1-42de-46e8-ab23-867dad868169,Group,09448bab-1e6c-4a85-a853-51314529d1ec,Investigation activities,,,,,,,,3,ISIC Rev 4,,803,803
802da371-b858-4e07-b39c-5c1a70dd8934,Attribute,457f5ea1-42de-46e8-ab23-867dad868169,Investigation activities,,,,,,,,4,ISIC Rev 4,,8030,8030
1fa7dcef-7b3e-4715-b068-9d9b4c170793,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,Services to buildings and landscape activities,,,,,,,,2,ISIC Rev 4,N,81,81
c5534231-c988-4a8a-a685-40013c2bfb4e,Group,1fa7dcef-7b3e-4715-b068-9d9b4c170793,Combined facilities support activities,,,,,,,,3,ISIC Rev 4,,811,811
185365e0-37a6-46e0-b09e-e350ad96f014,Attribute,c5534231-c988-4a8a-a685-40013c2bfb4e,Combined facilities support activities,,,,,,,,4,ISIC Rev 4,,8110,8110
617811e2-1097-4b3a-822a-44853e3cb9f5,Group,1fa7dcef-7b3e-4715-b068-9d9b4c170793,Cleaning activities,,,,,,,,3,ISIC Rev 4,,812,812
f90b1ec2-4cce-4ad9-8e63-d4bd24a02e11,Attribute,617811e2-1097-4b3a-822a-44853e3cb9f5,General cleaning of buildings,,,,,,,,4,ISIC Rev 4,,8121,8121
adfac590-2a22-4c9f-b61b-d7c35214f051,Attribute,617811e2-1097-4b3a-822a-44853e3cb9f5,Other building and industrial cleaning activities,,,,,,,,4,ISIC Rev 4,,8129,8129
0c0b9740-b098-41ad-a796-e7f42dd7cde8,Group,1fa7dcef-7b3e-4715-b068-9d9b4c170793,Landscape care and maintenance service activities,,,,,,,,3,ISIC Rev 4,,813,813
c0d10464-80d7-4fc0-b00f-64a3c6475ac9,Attribute,0c0b9740-b098-41ad-a796-e7f42dd7cde8,Landscape care and maintenance service activities,,,,,,,,4,ISIC Rev 4,,8130,8130
c72250bb-3fa7-44fb-b087-d0c57d222982,Group,2fb22fcd-a5b8-4fdf-9fa4-f83ac80eb24f,"Office administrative, office support and other business support activities",,,,,,,,2,ISIC Rev 4,N,82,82
1a584bf7-acb9-48b2-b1cc-fd3ca30ab734,Group,c72250bb-3fa7-44fb-b087-d0c57d222982,Office administrative and support activities,,,,,,,,3,ISIC Rev 4,,821,821
872a06a9-dfa3-4c1b-91da-0e94afd0a66f,Attribute,1a584bf7-acb9-48b2-b1cc-fd3ca30ab734,Combined office administrative service activities,,,,,,,,4,ISIC Rev 4,,8211,8211
6269f319-ba9a-49b1-969c-b0111728083b,Attribute,1a584bf7-acb9-48b2-b1cc-fd3ca30ab734,"Photocopying, document preparation and other specialized office support activities",,,,,,,,4,ISIC Rev 4,,8219,8219
3c2e1da1-2541-4d60-8aa7-034ef6d863ec,Group,c72250bb-3fa7-44fb-b087-d0c57d222982,Activities of call centres,,,,,,,,3,ISIC Rev 4,,822,822
14103cf4-ece8-4fc7-94c9-9f2903100dcd,Attribute,3c2e1da1-2541-4d60-8aa7-034ef6d863ec,Activities of call centres,,,,,,,,4,ISIC Rev 4,,8220,8220
69c2088a-934f-4599-b963-03a6e72eb867,Group,c72250bb-3fa7-44fb-b087-d0c57d222982,Organization of conventions and trade shows,,,,,,,,3,ISIC Rev 4,,823,823
1b075dc4-be68-4431-bb90-a1be65169205,Attribute,69c2088a-934f-4599-b963-03a6e72eb867,Organization of conventions and trade shows,,,,,,,,4,ISIC Rev 4,,8230,8230
e3524faa-ca67-4aae-83c0-5bda369d4dc5,Group,c72250bb-3fa7-44fb-b087-d0c57d222982,Business support service activities n.e.c.,,,,,,,,3,ISIC Rev 4,,829,829
98ce30a8-c303-4e44-af55-f5f35d32eb3a,Attribute,e3524faa-ca67-4aae-83c0-5bda369d4dc5,Activities of collection agencies and credit bureaus,,,,,,,,4,ISIC Rev 4,,8291,8291
ba07aa8b-a978-45e3-b3f4-f8f023884de3,Attribute,e3524faa-ca67-4aae-83c0-5bda369d4dc5,Packaging activities,,,,,,,,4,ISIC Rev 4,,8292,8292
86da6ee0-7835-4dcb-add0-ddcc2fed0a76,Attribute,e3524faa-ca67-4aae-83c0-5bda369d4dc5,Other business support service activities n.e.c.,,,,,,,,4,ISIC Rev 4,,8299,8299
5aceadd1-a91d-4348-b467-e1e8983ec851,Object,6ae6f75c-37b3-4190-851d-686b114eeb81,Public administration and defence; compulsory social security,,,,,,,,1,ISIC Rev 4,O,O,O
e45ecb48-c557-4934-87a3-d8d420bd63c0,Group,5aceadd1-a91d-4348-b467-e1e8983ec851,Public administration and defence; compulsory social security,,,,,,,,2,ISIC Rev 4,O,84,84
6d668359-b6b4-45fc-b0c3-6dd3e1f68593,Group,e45ecb48-c557-4934-87a3-d8d420bd63c0,Administration of the State and the economic and social policy of the community,,,,,,,,3,ISIC Rev 4,,841,841
