ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,description,Code Group,Code,Mapping ID,Full Code,NACE Rev 1.1 Code,NACE Rev 1.1 desc,Level 0 Group,id,NACE rev 1 Source,NACE Rev 2 Target,Updates
c919cc37-b96f-4583-bad6-19f1a2899947,Attribute,c870bd12-37b9-4320-83e6-2bb654c06ac9,Performing arts,"a83914fd-cf4a-47ec-9dc1-c86cd547d3f4,56455b09-4e37-4615-b19b-0e6414df4938",,,,,,,4,,NACE Rev 2,90.01,90.01,R90.01,92.31,Artistic and literary creation and interpretation,R,,,,
a0f5b63c-81f4-458f-b93a-4b6eb388dbd6,Attribute,c870bd12-37b9-4320-83e6-2bb654c06ac9,Support activities to performing arts,"a83914fd-cf4a-47ec-9dc1-c86cd547d3f4,8c9f2c54-1e0a-4a60-8417-3304e6f2a99d,56455b09-4e37-4615-b19b-0e6414df4938",,,,,,,4,,NACE Rev 2,90.02,90.02,R90.02,92.31,Artistic and literary creation and interpretation,R,,,,
7d856179-f5da-425c-9c92-4b29aef0a78a,Attribute,c870bd12-37b9-4320-83e6-2bb654c06ac9,Artistic creation,"a83914fd-cf4a-47ec-9dc1-c86cd547d3f4,b57dda11-c90f-487d-b70e-9f304a2d060c",,,,,,,4,,NACE Rev 2,90.03,90.03,R90.03,92.31,Artistic and literary creation and interpretation,R,,,,
3d10260f-be27-4700-8b18-096bcce3ce23,Attribute,c870bd12-37b9-4320-83e6-2bb654c06ac9,Operation of arts facilities,8c9f2c54-1e0a-4a60-8417-3304e6f2a99d,,,,,,,4,,NACE Rev 2,90.04,90.04,R90.04,92.32,Operation of arts facilities,R,,,,
606b310d-b3cc-49d4-b78f-fa10f7b98c96,Group,638e0224-c77c-4a94-bad4-ff5ad9b3a3f3,"Libraries, archives, museums and other cultural activities",,,,,,,,2,"This division includes the activities of libraries and archives; the operation of museums of all kinds, botanical and zoological gardens; the operation of historical sites and nature reserves activities.",NACE Rev 2,91,91,R91,N/A,N/A,R,,,,
49c150c6-4e4f-4c4a-9ffc-c9dc3c3d7bfa,Group,606b310d-b3cc-49d4-b78f-fa10f7b98c96,"Libraries, archives, museums and other cultural activities",,,,,,,,3,,NACE Rev 2,91.0,91,R91.0,N/A,N/A,R,,,,
f099078e-1017-4998-a56e-ee1bd37811e0,Attribute,49c150c6-4e4f-4c4a-9ffc-c9dc3c3d7bfa,Library and archives activities,"eab08d1c-02eb-4c5b-9bd7-63b28bdd851a,1c02823f-5b3a-44ec-8f1b-51bfe71c774c",,,,,,,4,,NACE Rev 2,91.01,91.01,R91.01,75.14,Supporting service activities for the government as a whole,R,,,,
755ff198-0e9c-4745-ac07-2d4dec4bee34,Attribute,49c150c6-4e4f-4c4a-9ffc-c9dc3c3d7bfa,Museums activities,0f38154d-5482-4ce5-a40c-dfcc9d31e9dd,,,,,,,4,,NACE Rev 2,91.02,91.02,R91.02,92.52,Museums activities and preservation of historical sites and buildings,R,,,,
3cc8573e-7eb8-4a01-ace7-859eae47aab5,Attribute,49c150c6-4e4f-4c4a-9ffc-c9dc3c3d7bfa,Operation of historical sites and buildings and similar visitor attractions,0f38154d-5482-4ce5-a40c-dfcc9d31e9dd,,,,,,,4,,NACE Rev 2,91.03,91.03,R91.03,92.52,Museums activities and preservation of historical sites and buildings,R,,,,
adafbaca-18ba-4831-9b7d-f64b6cc67633,Attribute,49c150c6-4e4f-4c4a-9ffc-c9dc3c3d7bfa,Botanical and zoological gardens and nature reserves activities,f46b68c5-6c74-4fd2-87ec-d9a35e153957,,,,,,,4,,NACE Rev 2,91.04,91.04,R91.04,92.53,Botanical and zoological gardens and nature reserves activities,R,,,,
216cc396-ef15-4cdb-b115-7a5f1957207a,Group,638e0224-c77c-4a94-bad4-ff5ad9b3a3f3,Gambling and betting activities,6d08edaf-f98b-484c-8f4a-3f82fb42b4c3,,,,,,,2,"This division includes the operation of gambling facilities such as casinos, bingo halls and video gaming terminals and the provision of gambling services, such as lotteries and off-track betting.",NACE Rev 2,92,92,R92,92.71,Gambling and betting activities,R,,,,
9e8557c6-f982-4d1f-b07d-6a808ff02296,Group,216cc396-ef15-4cdb-b115-7a5f1957207a,Gambling and betting activities,,,,,,,,3,,NACE Rev 2,92.0,92,R92.0,92.71,Gambling and betting activities,R,,,,
64dc424d-6a69-4b6b-b156-ba6b4531f2c7,Attribute,9e8557c6-f982-4d1f-b07d-6a808ff02296,Gambling and betting activities,,,,,,,,4,,NACE Rev 2,92.00,92,R92.00,92.71,Gambling and betting activities,R,,,,
453d1ce2-9d84-44ca-8c5a-7f63db513084,Group,638e0224-c77c-4a94-bad4-ff5ad9b3a3f3,Sports activities and amusement and recreation activities,,,,,,,,2,"This division includes the provision of recreational, amusement and sports activities (except museums activities, preservation of historical sites, botanical and zoological gardens and nature reserves activities; and gambling and betting activities).",NACE Rev 2,93,93,R93,N/A,N/A,R,,,,
8374e408-27b8-4bbd-b839-fbb306cc4627,Group,453d1ce2-9d84-44ca-8c5a-7f63db513084,Sports activities,,,,,,,,3,,NACE Rev 2,93.1,93.1,R93.1,N/A,N/A,R,,,,
a37b58e9-5961-4184-8d7e-90b686d15bca,Attribute,8374e408-27b8-4bbd-b839-fbb306cc4627,Operation of sports facilities,"02fea50a-9bea-49a7-bfd7-65e0d57799cc,57d19cf2-7ec9-411c-8dfa-b9c921273c3d",,,,,,,4,,NACE Rev 2,93.11,93.11,R93.11,92.61,Operation of sports arenas and stadiums,R,,,,
560c0caa-a475-49bc-b6c8-c96f3cefe70b,Attribute,8374e408-27b8-4bbd-b839-fbb306cc4627,Activities of sports clubs,57d19cf2-7ec9-411c-8dfa-b9c921273c3d,,,,,,,4,,NACE Rev 2,93.12,93.12,R93.12,92.62,Other sporting activities,R,,,,
a01c2f41-fdc2-4ffa-a25a-30ecf9daeac8,Attribute,8374e408-27b8-4bbd-b839-fbb306cc4627,Fitness facilities,4fc44a86-eebd-41e6-a67b-df7a763ae03f,,,,,,,4,,NACE Rev 2,93.13,93.13,R93.13,93.04,Physical well-being activities,R,,,,
388488b5-7c10-4154-a814-e66dd6dba830,Attribute,8374e408-27b8-4bbd-b839-fbb306cc4627,Other sports activities,57d19cf2-7ec9-411c-8dfa-b9c921273c3d,,,,,,,4,,NACE Rev 2,93.19,93.19,R93.19,92.62,Other sporting activities,R,,,,
f00a5127-487c-4633-8d30-14183349adb3,Group,453d1ce2-9d84-44ca-8c5a-7f63db513084,Amusement and recreation activities,,,,,,,,3,,NACE Rev 2,93.2,93.2,R93.2,N/A,N/A,R,,,,
e6f8d4cd-9c78-40e6-b62b-d3ca4e429119,Attribute,f00a5127-487c-4633-8d30-14183349adb3,Activities of amusement parks and theme parks,250045d1-63de-4aec-96a0-cc78cf9b1de8,,,,,,,4,,NACE Rev 2,93.21,93.21,R93.21,92.33,Fair and amusement park activities,R,,,,
3aafa73f-0efd-4695-b3a9-44360651b5d4,Attribute,f00a5127-487c-4633-8d30-14183349adb3,Other amusement and recreation activities,"56455b09-4e37-4615-b19b-0e6414df4938,57d19cf2-7ec9-411c-8dfa-b9c921273c3d,9f4f94d0-b57a-4a71-aa69-1e7c045eaa38",,,,,,,4,,NACE Rev 2,93.29,93.29,R93.29,92.34,Other entertainment activities n.e.c.,R,,,,
23018efb-b33a-44fa-b328-cf797a5e5504,Object,710862d1-b024-4c85-8c02-e0b810f77fd8,OTHER SERVICE ACTIVITIES,,,,,,,,1,"This section (as a residual category) includes the activities of membership organisations, the repair of computers and personal and household goods and a variety of personal service activities not covered elsewhere in the classification.",NACE Rev 2,S,S,S,N/A,N/A,,,,,
200677a0-c9f9-489c-ab05-1aff436a4573,Group,23018efb-b33a-44fa-b328-cf797a5e5504,Activities of membership organisations,,,,,,,,2,"This division includes activities of organisations representing interests of special groups or promoting ideas to the general public. These organisations usually have a constituency of members, but their activities may involve and benefit non-members as well. The primary breakdown of this division is determined by the purpose that these organisations serve, namely interests of employers, self-employed individuals and the scientific community (group 94.1), interests of employees (group 94.2) or promotion of religious, political, cultural, educational or recreational ideas and activities (group 94.9).",NACE Rev 2,94,94,S94,N/A,N/A,S,,,,
0793a870-4a71-43ca-bd17-9b9bf9f82a9e,Group,200677a0-c9f9-489c-ab05-1aff436a4573,"Activities of business, employers and professional membership organisations",,,,,,,,3,,NACE Rev 2,94.1,94.1,S94.1,N/A,N/A,S,,,,
9ed740a0-173a-4be3-ba97-d967e2431766,Attribute,0793a870-4a71-43ca-bd17-9b9bf9f82a9e,Activities of business and employers membership organisations,f05619f8-02dc-4b97-8128-21b3d73a84f2,,,,,,,4,,NACE Rev 2,94.11,94.11,S94.11,91.11,Activities of business and employers' organizations,S,,,,
c3466562-ec67-4a0e-be68-bc5bef1ac9c0,Attribute,0793a870-4a71-43ca-bd17-9b9bf9f82a9e,Activities of professional membership organisations,9484ff46-a1e5-4cd2-a9af-8d1988660df4,,,,,,,4,,NACE Rev 2,94.12,94.12,S94.12,91.12,Activities of professional organizations,S,,,,
8c683a38-923a-48fb-9c50-e447c1785724,Group,200677a0-c9f9-489c-ab05-1aff436a4573,Activities of trade unions,ea4709b5-f4cb-481f-80da-8b5552357b12,,,,,,,3,,NACE Rev 2,94.2,94.2,S94.2,91.2,Activities of trade unions,S,,,,
fca5ea96-08f6-44d6-8826-91f67d422ddb,Attribute,8c683a38-923a-48fb-9c50-e447c1785724,Activities of trade unions,,,,,,,,4,,NACE Rev 2,94.20,94.2,S94.20,91.2,Activities of trade unions,S,,,,
98c29608-5e4a-4747-b03f-3534bbb05f95,Group,200677a0-c9f9-489c-ab05-1aff436a4573,Activities of other membership organisations,,,,,,,,3,,NACE Rev 2,94.9,94.9,S94.9,N/A,N/A,S,,,,
85263cbe-59a7-4873-a38e-a9faf1cf839e,Attribute,98c29608-5e4a-4747-b03f-3534bbb05f95,Activities of religious organisations,f7d35340-42e1-4da9-8be0-2ff4d98e941e,,,,,,,4,,NACE Rev 2,94.91,94.91,S94.91,91.31,Activities of religious organizations,S,,,,
46042e87-f241-4901-b23f-66e4c3c4291e,Attribute,98c29608-5e4a-4747-b03f-3534bbb05f95,Activities of political organisations,5e4d4a4a-c618-4574-a4a9-8a098d11779e,,,,,,,4,,NACE Rev 2,94.92,94.92,S94.92,91.32,Activities of political organizations,S,,,,
eaddc255-53f9-4a6c-862e-f6de16be1434,Attribute,98c29608-5e4a-4747-b03f-3534bbb05f95,Activities of other membership organisations n.e.c.,"0880a089-6c9e-4318-8cf4-dc46deac6d72,71131a7a-0206-4400-ac73-1c2f84c0120b",,,,,,,4,,NACE Rev 2,94.99,94.99,S94.99,1.5,"Hunting, trapping and game propagation, including related service activities",S,,,,
8728f67e-ca07-4b1f-a79b-9cb0a693a699,Group,23018efb-b33a-44fa-b328-cf797a5e5504,Repair of computers and personal and household goods,,,,,,,,2,"This division includes the repair and maintenance of computers peripheral equipment such as desktops, laptops, computer terminals, storage devices and printers.",NACE Rev 2,95,95,S95,N/A,N/A,S,,,,
894700aa-eb60-4d2e-bf99-09dbc8ffdb58,Group,8728f67e-ca07-4b1f-a79b-9cb0a693a699,Repair of computers and communication equipment,,,,,,,,3,,NACE Rev 2,95.1,95.1,S95.1,N/A,N/A,S,,,,
f5362e9e-b2d9-411e-b6a3-d9e29302c22d,Attribute,894700aa-eb60-4d2e-bf99-09dbc8ffdb58,Repair of computers and peripheral equipment,2b354fa8-aae8-42c7-a61c-d8fdd9b8ad9c,,,,,,,4,,NACE Rev 2,95.11,95.11,S95.11,72.5,"Maintenance and repair of office, accounting and computing machinery",S,,,,
02827ae4-4957-4258-8792-74a088a069e1,Attribute,894700aa-eb60-4d2e-bf99-09dbc8ffdb58,Repair of communication equipment,"9c6f853b-da37-4620-9ac8-2143381ef755,4a4f1c07-d73d-44b7-a8e9-6d7787024301",,,,,,,4,,NACE Rev 2,95.12,95.12,S95.12,32.2,Manufacture of television and radio transmitters and apparatus for line telephony and line telegraphy,S,,,,
4488b893-db21-4de7-99fa-b4418537b0c4,Group,8728f67e-ca07-4b1f-a79b-9cb0a693a699,Repair of personal and household goods,,,,,,,,3,,NACE Rev 2,95.2,95.2,S95.2,N/A,N/A,S,,,,
3c0d1770-a55f-495c-b2b4-88fb3140159b,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,Repair of consumer electronics,fe4cfc42-aa5a-47b0-9fc5-0c7c709f93ac,,,,,,,4,,NACE Rev 2,95.21,95.21,S95.21,52.72,Repair of electrical household goods,S,,,,
8136e6dd-5be2-4694-a063-bf8b8724ad75,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,Repair of household appliances and home and garden equipment,"d167c41f-33ba-4d15-94d0-f377bb3ff11f,fe4cfc42-aa5a-47b0-9fc5-0c7c709f93ac",,,,,,,4,,NACE Rev 2,95.22,95.22,S95.22,29.32,Manufacture of other agricultural and forestry machinery,S,,,,
a056033c-d81c-4e22-b711-2fff149f2d5a,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,Repair of footwear and leather goods,"9291c604-66a6-4603-911d-d5508a659d3d,4a4f1c07-d73d-44b7-a8e9-6d7787024301",,,,,,,4,,NACE Rev 2,95.23,95.23,S95.23,52.71,"Repair of boots, shoes and other articles of leather",S,,,,
134da5d6-5c59-471a-a391-fef836f2cf94,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,Repair of furniture and home furnishings,"b5cf1b37-c7f1-4651-96b3-cd9d47d5f4f5,71337d9b-a28d-42a7-b4c5-d88a028291aa,65f6b08b-1899-49ab-89df-2913980f536c,a8855224-ed0c-428e-a6fb-580ac8cd8bb5",,,,,,,4,,NACE Rev 2,95.24,95.24,S95.24,36.11,Manufacture of chairs and seats,S,,,,
fc891f66-a49c-4a6a-9e45-8e9303a43a49,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,"Repair of watches, clocks and jewellery",6af9b379-fa58-4982-a7eb-f529927f97d5,,,,,,,4,,NACE Rev 2,95.25,95.25,S95.25,52.73,"Repair of watches, clocks and jewellery",S,,,,
e2f7db3c-7112-4bf5-8d3f-358d696c9f24,Attribute,4488b893-db21-4de7-99fa-b4418537b0c4,Repair of other personal and household goods,"47a582eb-7e34-47b7-988a-7862bfa957f3,5920c46a-2cde-468a-8f75-9c02a083a930,4a4f1c07-d73d-44b7-a8e9-6d7787024301",,,,,,,4,,NACE Rev 2,95.29,95.29,S95.29,17.4,"Manufacture of made-up textile articles, except apparel",S,,,,
0acf0bc6-9895-4bb5-91b3-251da1f73b08,Group,23018efb-b33a-44fa-b328-cf797a5e5504,Other personal service activities,,,,,,,,2,"This division includes all service activities not mentioned elsewhere in the classification. Notably it includes types of services such as washing and (dry-)cleaning of textiles and fur products, hairdressing and other beauty treatment, funeral and related activities.",NACE Rev 2,96,96,S96,N/A,N/A,S,,,,
88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Group,0acf0bc6-9895-4bb5-91b3-251da1f73b08,Other personal service activities,,,,,,,,3,,NACE Rev 2,96.0,96,S96.0,N/A,N/A,S,,,,
bb5ab959-fe41-4a91-a8c0-d1294dd294b1,Attribute,88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Washing and (dry-)cleaning of textile and fur products,26ecb40b-d9e6-4fc9-bd92-68b592905163,,,,,,,4,,NACE Rev 2,96.01,96.01,S96.01,93.01,Washing and dry-cleaning of textile and fur products,S,,,,
d074e13f-db60-4fe1-8792-4b019eb1c490,Attribute,88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Hairdressing and other beauty treatment,ed64a3f2-ae2a-435d-aa08-40422a907ea8,,,,,,,4,,NACE Rev 2,96.02,96.02,S96.02,93.02,Hairdressing and other beauty treatment,S,,,,
b9609530-c728-4e36-9c17-2bda0537a109,Attribute,88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Funeral and related activities,8cd1ac1c-c00c-4978-901b-a60c4de23eec,,,,,,,4,,NACE Rev 2,96.03,96.03,S96.03,93.03,Funeral and related activities,S,,,,
5c96942f-6a1d-4f74-b4e8-c762663fbc93,Attribute,88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Physical well-being activities,4fc44a86-eebd-41e6-a67b-df7a763ae03f,,,,,,,4,,NACE Rev 2,96.04,96.04,S96.04,93.04,Physical well-being activities,S,,,,
acba3cf9-899f-4869-b342-18aee1c6f92b,Attribute,88cecd34-35c7-4ec1-8ef2-555a933bbdfe,Other personal service activities n.e.c.,1fde52e8-521d-435f-ab66-9cda81f2b6f6,,,,,,,4,,NACE Rev 2,96.09,96.09,S96.09,93.05,Other service activities n.e.c.,S,,,,
2823a341-8273-44f8-957d-cfc2b2b18036,Object,710862d1-b024-4c85-8c02-e0b810f77fd8,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,,,,,,,,1,,NACE Rev 2,T,T,T,N/A,N/A,,,,,
10fae1db-ae69-419f-a217-a037d48c91db,Group,2823a341-8273-44f8-957d-cfc2b2b18036,Activities of households as employers of domestic personnel,f3b690f1-0d3f-4d63-82af-a3ee5de203d0,,,,,,,2,,NACE Rev 2,97,97,T97,95,Activities of households as employers of domestic staff,T,,,,
600aeeda-5456-442a-b217-1934304c5d20,Group,10fae1db-ae69-419f-a217-a037d48c91db,Activities of households as employers of domestic personnel,,,,,,,,3,,NACE Rev 2,97.0,97,T97.0,95,Activities of households as employers of domestic staff,T,,,,
bbab6114-4ebe-46db-85db-bd9163bd8283,Attribute,600aeeda-5456-442a-b217-1934304c5d20,Activities of households as employers of domestic personnel,,,,,,,,4,,NACE Rev 2,97.00,97,T97.00,95,Activities of households as employers of domestic staff,T,,,,
93d86f2a-6f2d-4e8a-b69a-fb22bea78946,Group,2823a341-8273-44f8-957d-cfc2b2b18036,Undifferentiated goods- and services-producing activities of private households for own use,,,,,,,,2,"This division includes the undifferentiated subsistence goods-producing and services-producing activities of households. 

Households should be classified here only if it is impossible to identify a primary activity for the subsistence activities of the household. If the household engages in market activities, it should be classified according to the primary market activity carried out.",NACE Rev 2,98,98,T98,N/A,N/A,T,,,,
c8848fed-2585-4a1e-ad0a-69b5fefc0b41,Group,93d86f2a-6f2d-4e8a-b69a-fb22bea78946,Undifferentiated goods-producing activities of private households for own use,,,,,,,,3,,NACE Rev 2,98.1,98.1,T98.1,96,Undifferentiated goods producing activities of private households for own use,T,,,,
a02517d8-6c03-43fa-9eda-30ba35566a25,Attribute,c8848fed-2585-4a1e-ad0a-69b5fefc0b41,Undifferentiated goods-producing activities of private households for own use,,,,,,,,4,,NACE Rev 2,98.10,98.1,T98.10,96,Undifferentiated goods producing activities of private households for own use,T,,,,
d0d6407f-97ff-4b20-8ac1-b966c08428df,Group,93d86f2a-6f2d-4e8a-b69a-fb22bea78946,Undifferentiated service-producing activities of private households for own use,,,,,,,,3,,NACE Rev 2,98.2,98.2,T98.2,97,Undifferentiated services producing activities of private households for own use,T,,,,
f993377a-dcb2-4a44-9698-dbbfdbebad05,Attribute,d0d6407f-97ff-4b20-8ac1-b966c08428df,Undifferentiated service-producing activities of private households for own use,,,,,,,,4,,NACE Rev 2,98.20,98.2,T98.20,97,Undifferentiated services producing activities of private households for own use,T,,,,
e9edc96e-0148-4bb1-8a0f-16991e931a6d,Object,710862d1-b024-4c85-8c02-e0b810f77fd8,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,,,,,,,,1,,NACE Rev 2,U,U,U,N/A,N/A,,,,,
de2090d9-47f1-41da-88f1-908b8740e5f7,Group,e9edc96e-0148-4bb1-8a0f-16991e931a6d,Activities of extraterritorial organisations and bodies,cd977d87-abeb-4f05-bf20-612e943d33be,,,,,,,2,,NACE Rev 2,99,99,U99,99,Extra-territorial organizations and bodies,U,,,,
bce340be-59b4-4fc7-a745-22c76cc2975d,Group,de2090d9-47f1-41da-88f1-908b8740e5f7,Activities of extraterritorial organisations and bodies,,,,,,,,3,,NACE Rev 2,99.0,99,U99.0,99,Extra-territorial organizations and bodies,U,,,,
4eb0f7ac-878e-4dda-bab7-db271c268701,Attribute,bce340be-59b4-4fc7-a745-22c76cc2975d,Activities of extraterritorial organisations and bodies,,,,,,,,4,,NACE Rev 2,99.00,99,U99.00,99,Extra-territorial organizations and bodies,U,,,,
417c781b-2fcb-404a-a151-596d895b9802,Layer,,NACE Rev. 1 (1990) - EU,,,,,,,,0,,NACE Rev 1,,,,,,,,,,
2999b688-1069-40e1-9a23-1089e425298d,Object,417c781b-2fcb-404a-a151-596d895b9802,"Agriculture, hunting and forestry",,,,,,,,1,,NACE Rev 1,A,A,A,,,,,,,
2c41254c-62bb-404b-bd89-fa03d7c34deb,Group,2999b688-1069-40e1-9a23-1089e425298d,"Agriculture, hunting and forestry",,,,,,,,2,,NACE Rev 1,AA,AA,AA,,,,A,,,
4d277919-4dbb-49c4-869a-a904c6b6f2b4,Group,2c41254c-62bb-404b-bd89-fa03d7c34deb,"Agriculture, hunting and related service activities",,,,,,,,3,,NACE Rev 1,01,1,AA01,,,,AA,,,
17a7bd33-e412-4dec-942e-b374caf59e0e,Group,4d277919-4dbb-49c4-869a-a904c6b6f2b4,Growing of crops; market gardening; horticulture,,,,,,,,4,,NACE Rev 1,01.1,1.1,,,,,1,,,
0a65063a-30a1-499b-b43d-1d1cf9b975bd,Attribute,17a7bd33-e412-4dec-942e-b374caf59e0e,Growing of cereals and other crops n.e.c.,,"e9467626-0049-41e8-8153-4c35e6812409,eaeea58d-33e6-4fcc-a9f0-84f0bb26b772,86b6deb5-132c-4713-a66f-896ea6794b3c,3dbed860-b84a-497e-bc81-d7ed4977dde5,12b42374-0432-4da7-a3b0-6cc133beb054,2ea29920-718c-4990-bc71-0c481df1cc77,abc5b9d4-0be3-486f-8a8f-09775d3aea5f,9d3a12d1-65fe-4e40-afa4-8c07094f5d06,9b027cb1-5e16-4215-a6cb-fe1b3e0b06a0,35a2b198-86de-4d80-8f5d-04fb31e12c08,6ee778b9-c0d4-44f8-8203-ba6b449ecffc,ba319c3d-790f-4aab-8a4c-2aa8372b139f",,,,,,5,,NACE Rev 1,01.11,1.11,,,,,1.1,,,
2afa88a8-1a5b-4d19-a2de-7f8a0dbefe59,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,e9467626-0049-41e8-8153-4c35e6812409,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.11,"- Growing of cereal grains (except rice)
- Growing of dried leguminous vegetables such as field peas and beans
- Growing of oilseeds"
781028bf-8dce-4a14-a37e-ff5eb4c911da,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,eaeea58d-33e6-4fcc-a9f0-84f0bb26b772,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.12,"Growing of rice: part of inclusion ""growing of cereal grains"""
34b7dc9c-056b-460b-88c2-918a7609eb05,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,86b6deb5-132c-4713-a66f-896ea6794b3c,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.13,"- Growing of potatoes 
- Growing of roots and tubers with a high starch or inulin content
- Growing of sugar beet and sugar beet seeds"
af7c13f0-5a85-4f68-9091-2fe609d46710,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,3dbed860-b84a-497e-bc81-d7ed4977dde5,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.14,"Sugar cane: part of inclusion ""growing of crops n.e.c."""
a7871d03-0b64-4c31-9cd7-76dab28aea5f,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,12b42374-0432-4da7-a3b0-6cc133beb054,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.15,Growing of tobacco (except preparation of tobacco leaves)
dbdd10c5-352f-4338-8d5d-ba991f32e549,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,2ea29920-718c-4990-bc71-0c481df1cc77,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.16,Growing of cotton; growing of diverse textile plants; retting of plants bearing vegetable fibres
06309029-afd5-4f83-9b80-579620b5e5b1,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,abc5b9d4-0be3-486f-8a8f-09775d3aea5f,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.19,"- Production of beet seeds and forage plants seeds (including grasses) 
- Growing of swedes, mangolds, fodder roots, clover, alfafa, sainfoin, maize and other grasses, forage kale and similar forage products: part of inclusion ""growing of crops n.e.c."""
3052d2c4-548e-48d5-88c5-9014c55f3505,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,9d3a12d1-65fe-4e40-afa4-8c07094f5d06,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.26,"- Palm nuts and kernels
- Other oleaginous fruits n.e.c."
98d8faba-cbdd-4df8-b0b0-d97749cb2c2f,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,9b027cb1-5e16-4215-a6cb-fe1b3e0b06a0,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.28,"- Growing plants used chiefly in pharmacy or for insecticidal, fungicidal or similar purposes
- Growing of hop"
7fb51a54-ade2-41cc-aea3-3ffee759e054,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,35a2b198-86de-4d80-8f5d-04fb31e12c08,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.29,"Rubber trees, trees for extraction of sap: part of inclusion ""growing of crops n.e.c."""
4fa9a082-ed50-481d-9089-71683b3de5e4,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,6ee778b9-c0d4-44f8-8203-ba6b449ecffc,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.63,"Preparation of tobacco leaves: part of inclusion ""growing of tobacco, including its preliminary processing; harvesting and drying tobacco leaves"""
a11dd06e-671c-496a-9409-6317079a02d7,Transition,,,0a65063a-30a1-499b-b43d-1d1cf9b975bd,ba319c3d-790f-4aab-8a4c-2aa8372b139f,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.11,1.64,Processing seeds for use in activities in class 01.11
9f97d4d0-3337-4344-99c8-423248f0dc97,Attribute,17a7bd33-e412-4dec-942e-b374caf59e0e,"Growing of vegetables, horticultural specialities and nursery products",,"e9467626-0049-41e8-8153-4c35e6812409,86b6deb5-132c-4713-a66f-896ea6794b3c,abc5b9d4-0be3-486f-8a8f-09775d3aea5f,b0d22707-3512-4226-b8a2-2b544eea18d4,9b027cb1-5e16-4215-a6cb-fe1b3e0b06a0,a76d2757-5b32-4c76-b87b-026266a47c0c,ba319c3d-790f-4aab-8a4c-2aa8372b139f,8542c2a4-efcd-4bee-8ebe-3f8ac08890d9,9ff24553-395a-42f0-9819-92a693415867",,,,,,5,,NACE Rev 1,01.12,1.12,,,,,1.1,,,
7762f3f9-b8f8-41f2-8048-3cacbb9eedbb,Transition,,,9f97d4d0-3337-4344-99c8-423248f0dc97,e9467626-0049-41e8-8153-4c35e6812409,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.12,1.11,"Growing of green leguminous crops (green peas, broad beans, green beans): part of inclusion ""growing of vegetables"""
ac3f23f5-c5a3-47a5-ab88-86c34384524f,Transition,,,9f97d4d0-3337-4344-99c8-423248f0dc97,86b6deb5-132c-4713-a66f-896ea6794b3c,,,,,,,,NACE Rev 1 to Rev 2,,,,,,,,1.12,1.13,"- Growing of vegetables
- Production of seeds for vegetables
- Growing of seasoning herbs and vegetables
- Growing of mushrooms"
