ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
20558db6-e6d8-44f5-8ba5-8f70baa92b13,Attribute,3a166f48-f537-4673-b7a9-9e61bb226f28,4.13 - 4,,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"Where the CO 2 that otherwise would be emitted from the manufacturing process is captured for the purpose of underground storage, the CO 2 is transported and stored underground in accordance with the technical screening criteria set out in Sections 5.11 and 5.12 of this Annex",
193ef918-9ade-49d4-a5f4-302ac167de56,Object,2765067e-6fcc-455b-981a-63c69157a74c,Transmission and distribution networks for renewable and low-carbon gases,"f0deb293-9a11-404a-a6b7-44ccd6a3fcaa,fd6e4f08-bd25-41ed-9900-fc4ef5d21339,5cc64d74-4815-4e63-a3af-1c938bd0694c",,,,,,,"D35.22, F42.21, H49.50",4.14,,,
e3987f6e-6436-4ede-b64c-5be0aff8362e,Attribute,193ef918-9ade-49d4-a5f4-302ac167de56,4.14 - 1(a),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",construction or operation of new transmission and distribution networks dedicated to hydrogen or other low-carbon gases;,
8d48d29b-5c53-4f23-bcd0-a1ec3c05b1d8,Attribute,193ef918-9ade-49d4-a5f4-302ac167de56,4.14 - 1(b),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",conversion/repurposing of existing natural gas networks to 100 % hydrogen,
7b7ec659-d277-4c02-a347-cddc11d79250,Attribute,193ef918-9ade-49d4-a5f4-302ac167de56,4.14 - 1(c),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","retrofit of gas transmission and distribution networks that enables the integration of hydrogen and other low- carbon gases in the network, including any gas transmission or distribution network activity that enables the increase of the blend of hydrogen or other low carbon gasses in the gas system;",
9ea4bfd3-87a6-4790-8aa0-baca54a0a046,Attribute,193ef918-9ade-49d4-a5f4-302ac167de56,4.14 - 2,,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",The activity includes leak detection and repair of existing gas pipelines and other network elements to reduce methane leakage.,
8a685344-1b37-4b2e-a3ad-d57b48d68e4d,Object,2765067e-6fcc-455b-981a-63c69157a74c,District heating/cooling distribution,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.15,,,
ee52ff35-1e1a-4d62-9b28-3b78044e6f1b,Attribute,8a685344-1b37-4b2e-a3ad-d57b48d68e4d,4.15 - (a),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","for construction and operation of pipelines and associated infrastructure for distributing heating and cooling, the system meets the definition of efficient district heating and cooling systems laid down in Article 2, point 41, of Directive 2012/27/EU;",
cb153226-d723-4985-abb2-66c2e95dc444,Attribute,8a685344-1b37-4b2e-a3ad-d57b48d68e4d,4.15 - (b),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","for refurbishment of pipelines and associated infrastructure for distributing heating and cooling, the investment that makes the system meet the definition of efficient district heating or cooling laid down in Article 2, point 41, of Directive 2012/27/EU starts within a three year period as underpinned by a contractual obligation or an equivalent in case of operators in charge of both generation and the network",
55533c17-0c31-4fbf-8b8b-4ffb19fd97ba,Attribute,8a685344-1b37-4b2e-a3ad-d57b48d68e4d,4.15 - (c)(i),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger",modification to lower temperature regimes;,
16f56606-6a7b-41c3-a87b-145dc96d44cd,Attribute,8a685344-1b37-4b2e-a3ad-d57b48d68e4d,4.15 - (c)(ii),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","advanced pilot systems (control and energy management systems, Internet of Things).",
9cfc8afe-3c30-41c3-bba6-82abd1b8f5e6,Object,2765067e-6fcc-455b-981a-63c69157a74c,Installation and operation of electric heat pumps,"bdc2a89d-d368-4d56-b85b-19ed841fbe36,c298bca4-d5f0-4ccf-b116-029685fe4444",,,,,,,"D35.30, F43.22",4.16,,,
7cf3445c-ac79-4a60-b772-37f0737838b9,Attribute,9cfc8afe-3c30-41c3-bba6-82abd1b8f5e6,4.16 (a),,,,,,,,,,Installation and operation of electric heat pumps,The installation and operation of electric heat pumps complies with both of the following criteria: (a) refrigerant threshold: Global Warming Potential does not exceed 675;,
1e9683e5-86c7-4687-a03b-0669b8713e7c,Attribute,9cfc8afe-3c30-41c3-bba6-82abd1b8f5e6,4.16(b),,,,,,,,,,Installation and operation of electric heat pumps,The installation and operation of electric heat pumps complies with both of the following criteria:energy efficiency requirements laid down in the implementing regulations ( 188 ) under Directive 2009/125/EC are met.,
4578ae5e-f3d2-4d20-b63b-4e8273075a31,Object,2765067e-6fcc-455b-981a-63c69157a74c,Cogeneration of heat/cool and power from solar energy,"54479257-f6ff-4b14-b6bc-22207552f7ca,bdc2a89d-d368-4d56-b85b-19ed841fbe36",,,,,,,"D35.11, D35.30",4.17,,,
3553bcd7-037e-4ec9-8e7a-26ee459b0e2a,Attribute,4578ae5e-f3d2-4d20-b63b-4e8273075a31,4.17,,,,,,,,,,Construction and operation of facilities co-generating electricity and heat/cool from solar energy.,The activity consists in the cogeneration ( 190 ) of electricity and heat/cool from solar energy.,
1114e7ca-f47c-4162-abfc-daad60af5dad,Object,2765067e-6fcc-455b-981a-63c69157a74c,Cogeneration of heat/cool and power from geothermal energy,"54479257-f6ff-4b14-b6bc-22207552f7ca,bdc2a89d-d368-4d56-b85b-19ed841fbe36",,,,,,,"D35.11, D35.30",4.18,,,
c6bcd61c-c52c-478a-af66-6d7ef7ab4fc5,Attribute,1114e7ca-f47c-4162-abfc-daad60af5dad,4.18,,,,,,,,,,Construction and operation of facilities co-generating heat/cool and power from geothermal energy.,The life-cycle GHG emissions from the combined generation of heat/cool and power ( 191 ) from geothermal energy are lower than 100 g CO 2 e per 1 kWh of energy output from the combined generation.,
c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,Object,2765067e-6fcc-455b-981a-63c69157a74c,Cogeneration of heat/cool and power from renewable non-fossil gaseous and liquid fuels,"54479257-f6ff-4b14-b6bc-22207552f7ca,bdc2a89d-d368-4d56-b85b-19ed841fbe36",,,,,,,"D35.11, D35.30",4.19,,,
a7ea731e-9537-48bf-98a1-63a05754ef02,Attribute,c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,4.19 - 1,,,,,,,,,,Construction and operation of combined heat/cool and power generation facilities using gaseous and liquid fuels of renewable origin.,The life-cycle GHG emissions from the co-generation of heat/cool and power ( 192 ) from renewable gaseous and liquid fuels are lower than 100 g CO 2 e per 1 kWh of energy output from the co-generation.,
2fdf10c7-15d8-43b8-9aab-782c6deab5e6,Attribute,c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,4.19 - 2,,,,,,,,,,Construction and operation of combined heat/cool and power generation facilities using gaseous and liquid fuels of renewable origin.,Where facilities incorporate any form of abatement (including carbon capture or use of decarbonised fuels) that abatement activity complies with the relevant Sections of this Annex,
0dbd2108-ff8d-46a3-a0eb-d61ccf9412a2,Attribute,c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,4.19 - 3(a),,,,,,,,,,Construction and operation of combined heat/cool and power generation facilities using gaseous and liquid fuels of renewable origin.,"at construction, measurement equipment for monitoring of physical emissions, such as methane leakage is installed or a leak detection and repair program is introduced",
59af93d4-d709-42af-a74d-c6444dca3032,Attribute,c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,4.19 - 3(b),,,,,,,,,,Construction and operation of combined heat/cool and power generation facilities using gaseous and liquid fuels of renewable origin.,"at operation, physical measurement of methane emissions are reported and leak is eliminated",
e25c7168-a25e-4034-a557-08639cda5b09,Attribute,c92aa624-fc06-4aa4-83ad-cb5b2736a3e6,4.19 - 4,,,,,,,,,,Construction and operation of combined heat/cool and power generation facilities using gaseous and liquid fuels of renewable origin.,"Where the activity blends renewable gaseous or liquid fuels with biogas or bioliquids, the agricultural biomass used for the production of the biogas or bioliquids complies with the criteria laid down in Article 29, paragraphs 2 to 5, of Directive (EU) 2018/2001 while forest biomass complies with the criteria laid down in Article 29, paragraphs 6 and 7, of that Directive.",
ad4204ba-e0d6-4919-b05b-30a9fe057e5a,Object,2765067e-6fcc-455b-981a-63c69157a74c,Cogeneration of heat/cool and power from bioenergy,"54479257-f6ff-4b14-b6bc-22207552f7ca,bdc2a89d-d368-4d56-b85b-19ed841fbe36",,,,,,,"D35.11, D35.30",4.20,,,
844e7faf-991b-49fe-a8d6-1917b818943c,Attribute,ad4204ba-e0d6-4919-b05b-30a9fe057e5a,4.2 - 1,,,,,,,,,,"Construction and operation of installations used for cogeneration of heat/cool and power exclusively from biomass, biogas or bioliquids, and excluding cogeneration from blending of renewable fuels with biogas or bioliquids","Agricultural biomass used in the activity complies with the criteria laid down in Article 29, paragraphs 2 to 5, of Directive (EU) 2018/2001. Forest biomass used in the activity complies with the criteria laid down in Article 29, paragraphs 6 and 7 of that Directive.",
284fbc4f-7fe9-4ba7-9fe7-317025c950dd,Attribute,ad4204ba-e0d6-4919-b05b-30a9fe057e5a,4.2 - 2,,,,,,,,,,"Construction and operation of installations used for cogeneration of heat/cool and power exclusively from biomass, biogas or bioliquids, and excluding cogeneration from blending of renewable fuels with biogas or bioliquids",The greenhouse gas emission savings from the use of biomass in cogeneration installations are at least 80 % in relation to the GHG emission saving methodology and fossil fuel comparator set out in Annex VI to Directive (EU) 2018/2001.,
2059dadd-a8f7-45f2-a31d-a33583294bd5,Attribute,ad4204ba-e0d6-4919-b05b-30a9fe057e5a,4.2 - 3,,,,,,,,,,"Construction and operation of installations used for cogeneration of heat/cool and power exclusively from biomass, biogas or bioliquids, and excluding cogeneration from blending of renewable fuels with biogas or bioliquids","Where the cogeneration installations rely on anaerobic digestion of organic material, the production of the digestate meets the criteria in Sections 5.6 and criteria 1 and 2 of Section 5.7 of this Annex, as applicable",
3a082c1b-6905-4a72-b86e-8d0bf4ed92a8,Attribute,ad4204ba-e0d6-4919-b05b-30a9fe057e5a,4.2 - 4,,,,,,,,,,"Construction and operation of installations used for cogeneration of heat/cool and power exclusively from biomass, biogas or bioliquids, and excluding cogeneration from blending of renewable fuels with biogas or bioliquids",Points 1 and 2 do not apply to cogeneration installations with a total rated thermal input below 2 MW and using gaseous biomass fuels.,
3a074f31-24a4-40b8-aff0-1fa0caf2d713,Object,2765067e-6fcc-455b-981a-63c69157a74c,Production of heat/cool from solar thermal heating,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.21,,,
f90d5b8c-d715-4449-a717-75eb0ada6780,Attribute,3a074f31-24a4-40b8-aff0-1fa0caf2d713,4.21,,,,,,,,,,Construction and operation of facilities producing heat/cool from solar thermal heating technology.,The activity produces heat/cool using solar thermal heating.,
8827946e-395e-4d3b-b609-3ae7de443802,Object,2765067e-6fcc-455b-981a-63c69157a74c,Production of heat/cool from geothermal energy,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.22,,,
d8818aea-fa39-4be8-9ae3-f12f21666ae7,Attribute,8827946e-395e-4d3b-b609-3ae7de443802,4.22,,,,,,,,,,Construction or operation of facilities that produce heat/cool from geothermal energy.,The life-cycle GHG emissions from the generation of heat/cool from geothermal energy are lower than 100 g CO 2 e/kWh.,
9c55d360-520a-4b6d-8ee3-1131af5af334,Object,2765067e-6fcc-455b-981a-63c69157a74c,Production of heat/cool from renewable non-fossil gaseous and liquid fuels,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.23,,,
7ab00e02-3439-4daa-bffe-fd324650366d,Attribute,9c55d360-520a-4b6d-8ee3-1131af5af334,4.23 - 1,,,,,,,,,,Construction and operation of heat generation facilities that produce heat/cool using gaseous and liquid fuels of renewable origin. This activity does not include production of heat/cool from the exclusive use of biogas and bio- liquid fuels,The life-cycle GHG emissions from the generation of heat/cool using renewable gaseous and liquid fuels are lower than 100 g CO 2 e/kWh.,
e71d5d3f-7c28-4791-8799-18b7fb7978bc,Attribute,9c55d360-520a-4b6d-8ee3-1131af5af334,4.23 - 2,,,,,,,,,,Construction and operation of heat generation facilities that produce heat/cool using gaseous and liquid fuels of renewable origin. This activity does not include production of heat/cool from the exclusive use of biogas and bio- liquid fuels,"Where facilities incorporate any form of abatement (including carbon capture or use of decarbonised fuels), that abatement activity complies with the relevant Sections of this Annex, where applicable.",
aff44cca-abbf-461b-8d84-ec1939c944f5,Attribute,9c55d360-520a-4b6d-8ee3-1131af5af334,4.23 - 3(a),,,,,,,,,,Construction and operation of heat generation facilities that produce heat/cool using gaseous and liquid fuels of renewable origin. This activity does not include production of heat/cool from the exclusive use of biogas and bio- liquid fuels,"at construction, measurement equipment for monitoring physical emissions, such as methane leakage is installed or a leak detection and repair program is introduced;",
3c169e86-0d72-4e7c-9f6c-62e1aae6de69,Attribute,9c55d360-520a-4b6d-8ee3-1131af5af334,4.23 - 3(b),,,,,,,,,,Construction and operation of heat generation facilities that produce heat/cool using gaseous and liquid fuels of renewable origin. This activity does not include production of heat/cool from the exclusive use of biogas and bio- liquid fuels,"at operation, physical measurement of methane emissions are reported and leak is eliminated",
f7c82fd6-39b5-4e12-8d19-54f4e31723ef,Attribute,9c55d360-520a-4b6d-8ee3-1131af5af334,4.23 - 4,,,,,,,,,,Construction and operation of heat generation facilities that produce heat/cool using gaseous and liquid fuels of renewable origin. This activity does not include production of heat/cool from the exclusive use of biogas and bio- liquid fuels,"Where the activity blends renewable gaseous or liquid fuels with biogas or bioliquids, the agricultural biomass used for the production of the biogas or bioliquids complies with the criteria laid down in Article 29, paragraphs 2 to 5, of Directive (EU) 2018/2001 while forest biomass complies with the criteria laid down in Article 29, paragraphs 6 and 7, of that Directive",
f94577f5-dc21-4e63-b82b-6e1055f74e74,Object,2765067e-6fcc-455b-981a-63c69157a74c,Production of heat/cool from bioenergy,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.24,,,
f70faa2f-9fd6-43b9-a9dc-5fd0a13e5e0d,Attribute,f94577f5-dc21-4e63-b82b-6e1055f74e74,4.24 - 1,,,,,,,,,,"Construction and operation of facilities that produce heat/cool exclusively from biomass, biogas or bioliquids, and excluding production of heat/cool from blending of renewable fuels with biogas or bioliquids","Agricultural biomass used in the activity for the production of heat and cool complies with the criteria laid down in Article 29, paragraphs 2 to 5, of Directive (EU) 2018/2001. Forest biomass used in the activity complies with the criteria laid down in Article 29, paragraphs 6 and 7, of that Directive.",
52791eb9-5a98-460a-b78e-bfc9f95437f7,Attribute,f94577f5-dc21-4e63-b82b-6e1055f74e74,4.24 - 2,,,,,,,,,,"Construction and operation of facilities that produce heat/cool exclusively from biomass, biogas or bioliquids, and excluding production of heat/cool from blending of renewable fuels with biogas or bioliquids",The greenhouse gas emission savings from the use of biomass are at least 80 % in relation to the GHG emission saving methodology and relative fossil fuel comparator set out in Annex VI to Directive (EU) 2018/2001,
9167693d-5fb7-4500-8173-e46bcc2200e5,Attribute,f94577f5-dc21-4e63-b82b-6e1055f74e74,4.24 - 3,,,,,,,,,,"Construction and operation of facilities that produce heat/cool exclusively from biomass, biogas or bioliquids, and excluding production of heat/cool from blending of renewable fuels with biogas or bioliquids","Where the installations rely on anaerobic digestion of organic material, the production of the digestate meets the criteria in Sections 5.6 and criteria 1 and 2 of Section 5.7 of this Annex, as applicable",
7c08df65-0a5e-43dc-a603-6eafffb4fdc1,Attribute,f94577f5-dc21-4e63-b82b-6e1055f74e74,4.24 - 4,,,,,,,,,,"Construction and operation of facilities that produce heat/cool exclusively from biomass, biogas or bioliquids, and excluding production of heat/cool from blending of renewable fuels with biogas or bioliquids",Points 1 and 2 do not apply to heat generation installations with a total rated thermal input below 2 MW and using gaseous biomass fuels.,
88ec3a95-62e2-437a-9353-8c5e1e2c9733,Object,2765067e-6fcc-455b-981a-63c69157a74c,Production of heat/cool using waste heat,bdc2a89d-d368-4d56-b85b-19ed841fbe36,,,,,,,D35.30,4.25,,,
2f587e53-e9b0-49d4-871c-85a5dad26d5b,Attribute,88ec3a95-62e2-437a-9353-8c5e1e2c9733,4.25,,,,,,,,,,Construction and operation of facilities that produce heat/cool using waste heat.,The activity produces heat/cool from waste heat.,
3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Layer,,"Water Supply, Sewerage, Waste Management and Remediation",,,,,,,,,,,,
bd1be732-2926-44a9-ae59-1381e5fc4a08,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,"Construction, extension and operation of water collection, treatment and supply systems","ebb72e5e-aa75-4a36-ab18-af6fe2effb59,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E36.00, F42.99",5.1,,,
236edb50-9de3-45a8-961c-65eecfb48bf4,Attribute,bd1be732-2926-44a9-ae59-1381e5fc4a08,5.01(a),,,,,,,,,,"Construction, extension and operation of water collection, treatment and supply systems.","the net average energy consumption for abstraction and treatment equals to or is lower than 0,5 kWh per cubic meter produced water supply. Net energy consumption may take into account measures decreasing energy consumption, such as source control (pollutant load inputs), and, as appropriate, energy generation (such as hydraulic, solar and wind energy);",
4448479f-dada-4070-a3b5-cac3a543e9d7,Attribute,bd1be732-2926-44a9-ae59-1381e5fc4a08,5.01(b),,,,,,,,,,"Construction, extension and operation of water collection, treatment and supply systems.","the leakage level is either calculated using the Infrastructure Leakage Index (ILI) ( 205 ) rating method and the threshold value equals to or is lower than 1,5, or is calculated using another appropriate method and the threshold value is established in accordance with Article 4 of Directive (EU) 2020/2184 of the European Parliament and of the Council ( 206 ). That calculation is to be applied across the extent of water supply (distribution) network where the works are carried out, i.e. at water supply zone level, district metered area(s) (DMAs) or pressure managed area(s) (PMAs).",
6d6782b7-c9ea-4525-a1bc-ab97a044e641,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,"Water Supply, Sewerage, Waste Management and Remediation","ebb72e5e-aa75-4a36-ab18-af6fe2effb59,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E36.00, F42.99",5.2,,,
4ba2a921-8fd9-4d1c-b66f-973d0465865d,Attribute,6d6782b7-c9ea-4525-a1bc-ab97a044e641,5.02(a),,,,,,,,,,"Renewal of water collection, treatment and supply systems including renewals to water collection, treatment and distribution infrastructures for domestic and industrial needs. It implies no material changes to the volume of flow collected, treated or supplied.","by decreasing the net average energy consumption of the system by at least 20 % compared to own baseline performance averaged for three years, including abstraction and treatment, measured in kWh per cubic meter produced water supply",
8193c038-9632-4f90-ad89-89853741658d,Attribute,6d6782b7-c9ea-4525-a1bc-ab97a044e641,5.02(b),,,,,,,,,,"Renewal of water collection, treatment and supply systems including renewals to water collection, treatment and distribution infrastructures for domestic and industrial needs. It implies no material changes to the volume of flow collected, treated or supplied.","by closing the gap by at least 20 % either between the current leakage level averaged over three years, calculated using the Infrastructure Leakage Index (ILI) rating method and an ILI of 1.5 ( 207 ), or between the current leakage level averaged over three years, calculated using another appropriate method, and the threshold value established in accordance with Article 4 of Directive (EU) 2020/2184. The current leakage level averaged over three years is calculated across the extent of water supply (distribution) network where the works are carried out, i.e. for the renewed water supply (distribution) network at district metered area(s) (DMAs) or pressure managed area(s) (PMAs).",
d28503a4-1e68-438d-8ea0-14d3b06229f9,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,"Construction, extension and operation of waste water collection and treatment","520008cc-1415-4a2e-9a2b-9983269245e7,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E37.00, F42.99",5.3,,,
0a6fe733-dde0-4df1-b3bc-164268201af9,Attribute,d28503a4-1e68-438d-8ea0-14d3b06229f9,5.03 - 1(a),,,,,,,,,,"Construction, extension and operation of centralised waste water systems including collection (sewer network) and treatment",The net energy consumption of the waste water treatment plant equals to or is lower than: (a) 35 kWh per population equivalent (p.e.) per annum for treatment plant capacity below 10 000 p.e.;,
2a82d564-0101-4062-a416-0319328e4f48,Attribute,d28503a4-1e68-438d-8ea0-14d3b06229f9,5.03 - 1(b),,,,,,,,,,"Construction, extension and operation of centralised waste water systems including collection (sewer network) and treatment",(b) 25 kWh per population equivalent (p.e.) per annum for treatment plant capacity between 10 000 and 100 000 p.e.;,
79160bec-2c0a-499b-99e2-734fc3fedb41,Attribute,d28503a4-1e68-438d-8ea0-14d3b06229f9,5.03 - 1(c),,,,,,,,,,"Construction, extension and operation of centralised waste water systems including collection (sewer network) and treatment",(c) 20 kWh per population equivalent (p.e.) per annum for treatment plant capacity above 100 000 p.e.,
cbbf163d-70f8-413b-91f8-6e7445277476,Attribute,d28503a4-1e68-438d-8ea0-14d3b06229f9,5.03 - 2,,,,,,,,,,"Construction, extension and operation of centralised waste water systems including collection (sewer network) and treatment","For the construction and extension of a waste water treatment plant or a waste water treatment plant with a collection system, which are substituting more GHG-intensive treatment systems (such as septic tanks, anaerobic lagoons), an assessment of the direct GHG emissions is performed ( 208 ). The results are disclosed to investors and clients on demand",
0fa7bde2-55b8-4459-be38-ac6853e4164c,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Renewal of waste water collection and treatment,520008cc-1415-4a2e-9a2b-9983269245e7,,,,,,,E37.00,5.4,,,
edf8865f-eff1-46bd-9237-3055f9dcfae3,Attribute,0fa7bde2-55b8-4459-be38-ac6853e4164c,5.04 - 1,,,,,,,,,,Renewal of centralised waste water systems including collection (sewer network) and treatment. It implies no material change related to the load or volume of flow collected or treated in the waste water system.,"The renewal of a collection system improves energy efficiency by decreasing the average energy consumption by 20 % compared to own baseline performance averaged over three years, demonstrated on an annual basis. That decrease of energy consumption can be accounted for at the level of the project (i.e. the collection system renewal) or, across the downstream waste water agglomeration (i.e. including the downstream collection system, treatment plant or discharge of waste water).",
e3c1c49a-a2ce-4e5f-88e1-20db7a10b09a,Attribute,0fa7bde2-55b8-4459-be38-ac6853e4164c,5.04 - 2,,,,,,,,,,Renewal of centralised waste water systems including collection (sewer network) and treatment. It implies no material change related to the load or volume of flow collected or treated in the waste water system.,"The renewal of a waste water treatment plant improves energy efficiency by decreasing the average energy consumption of the system by at least 20 % compared to own baseline performance averaged over three years, demonstrated on an annual basis.",
e8f2681a-7b57-4a17-b468-6ff8ffd4bc64,Attribute,0fa7bde2-55b8-4459-be38-ac6853e4164c,5.04 - 3,,,,,,,,,,Renewal of centralised waste water systems including collection (sewer network) and treatment. It implies no material change related to the load or volume of flow collected or treated in the waste water system.,"For the purposes of points 1 and 2, the net energy consumption of the system is calculated in kWh per population equivalent per annum of the waste water collected or effluent treated, taking into account measures decreasing energy consumption relating to source control (reduction of storm water or pollutant load inputs) and, as appropriate, energy generation within the system (such as hydraulic, solar, thermal and wind energy).",
5c6ad9d5-1e9e-402a-b73b-4e0346e0a191,Attribute,0fa7bde2-55b8-4459-be38-ac6853e4164c,5.04 - 4,,,,,,,,,,Renewal of centralised waste water systems including collection (sewer network) and treatment. It implies no material change related to the load or volume of flow collected or treated in the waste water system.,"For the purpose of point 1 and 2, the operator demonstrates that there are no material changes relating to external conditions, including modifications to discharge authorisation(s) or changes in load to the agglomeration that would lead to a reduction of energy consumption, independent of efficiency measures taken.",
f2ba59bf-1088-49a0-b53d-b346cb779829,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Collection and transport of non-hazardous waste in source segregated fractions,a2e1cdf2-4fc9-470b-bbb4-a8bd12e17e2c,,,,,,,E38.11,5.5,,,
bfb54962-a44b-4367-a73a-4b7952874039,Attribute,f2ba59bf-1088-49a0-b53d-b346cb779829,5.05,,,,,,,,,,Separate collection and transport of non-hazardous waste in single or comingled fractions ( 213 ) aimed at preparing for reuse or recycling.,All separately collected and transported non-hazardous waste that is segregated at source is intended for preparation for reuse or recycling operations.,
af0e19b9-07e7-4dd9-8a0a-e010ac9a120d,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Anaerobic digestion of sewage sludge,"520008cc-1415-4a2e-9a2b-9983269245e7,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E37.00, F42.99",5.6,,,
35fd5f97-e9ce-44cd-b8de-fed15bd7e76c,Attribute,af0e19b9-07e7-4dd9-8a0a-e010ac9a120d,5.06 - 1,,,,,,,,,,Construction and operation of facilities for the treatment of sewage sludge by anaerobic digestion with the resulting production and utilisation of biogas or chemicals.,A monitoring and contingency plan is in place in order to minimise methane leakage at the facility.,
9d06439a-ca1d-4bf7-abfd-c5e3ceb38e78,Attribute,af0e19b9-07e7-4dd9-8a0a-e010ac9a120d,5.06 - 2,,,,,,,,,,Construction and operation of facilities for the treatment of sewage sludge by anaerobic digestion with the resulting production and utilisation of biogas or chemicals.,"The produced biogas is used directly for the generation of electricity or heat, or upgraded to bio-methane for injection in the natural gas grid, or used as vehicle fuel or as feedstock in chemical industry.",
f78fbfe9-4ce4-4250-bbb6-5d624818cc03,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Anaerobic digestion of bio-waste,"2f96d2df-c586-42ba-973a-3adb6bac10f9,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E38.21, F42.99",5.7,,,
5b424bec-0662-4540-8c5e-124dc199505e,Attribute,f78fbfe9-4ce4-4250-bbb6-5d624818cc03,5.07 - 1,,,,,,,,,,Construction and operation of dedicated facilities for the treatment of separately collected bio-waste ( 215 ) through anaerobic digestion with the resulting production and utilisation of biogas and digestate and/or chemicals.,A monitoring and contingency plan is in place in order to minimise methane leakage at the facility.,
7a733507-64df-4026-b38a-9fd370c3e9e5,Attribute,f78fbfe9-4ce4-4250-bbb6-5d624818cc03,5.07 - 2,,,,,,,,,,Construction and operation of dedicated facilities for the treatment of separately collected bio-waste ( 215 ) through anaerobic digestion with the resulting production and utilisation of biogas and digestate and/or chemicals.,"The produced biogas is used directly for the generation of electricity or heat, or upgraded to bio-methane for injection in the natural gas grid, or used as vehicle fuel or as feedstock in chemical industry",
287a15a1-af78-4077-9758-e41fb1d1854b,Attribute,f78fbfe9-4ce4-4250-bbb6-5d624818cc03,5.07 - 3,,,,,,,,,,Construction and operation of dedicated facilities for the treatment of separately collected bio-waste ( 215 ) through anaerobic digestion with the resulting production and utilisation of biogas and digestate and/or chemicals.,The bio-waste that is used for anaerobic digestion is source segregated and collected separately.,
80cd3b10-46e1-4844-9383-14b54cc70a02,Attribute,f78fbfe9-4ce4-4250-bbb6-5d624818cc03,5.07 - 4,,,,,,,,,,Construction and operation of dedicated facilities for the treatment of separately collected bio-waste ( 215 ) through anaerobic digestion with the resulting production and utilisation of biogas and digestate and/or chemicals.,"The produced digestate is used as fertiliser or soil improver, either directly or after composting or any other treatment.",
5322f351-ac62-4ea0-86fb-123517760974,Attribute,f78fbfe9-4ce4-4250-bbb6-5d624818cc03,5.07 - 5,,,,,,,,,,Construction and operation of dedicated facilities for the treatment of separately collected bio-waste ( 215 ) through anaerobic digestion with the resulting production and utilisation of biogas and digestate and/or chemicals.,"In the dedicated bio-waste treatment plants, the share of food and feed crops ( 216 ) used as input feedstock, measured in weight, as an annual average, is less than or equal to 10 % of the input feedstock.",
3ee333ef-27ba-48be-bf53-75ba8fa82224,Object,3b88f24f-d7c0-4e81-ba7f-f4592c0c768c,Composting of bio-waste,"2f96d2df-c586-42ba-973a-3adb6bac10f9,fb42ff72-eba6-4a6b-9973-761d0c80915a",,,,,,,"E38.21, F42.99",5.8,,,
